location,fips,metric,value,change (avg),growth rate,doubling time (days),severity (change),severity (growth),severity,severity (trend)
"Stafford, Virginia",51179,Deaths (per 100k),1.308,0.187,0.143,1.710,2,5,7,0
"Ross, Ohio",39141,Deaths (per 100k),1.304,0.186,0.143,1.710,2,5,7,0
"Rockingham, Virginia",51165,Deaths (per 100k),1.220,0.174,0.143,1.710,2,5,7,0
"Lynchburg, Virginia",51680,Deaths (per 100k),1.217,0.174,0.143,1.710,2,5,7,0
"Woodbury, Iowa",19193,Deaths (per 100k),0.970,0.139,0.143,1.710,2,5,7,0
"Randolph, Georgia",13243,Deaths (per 100k),265.565,12.646,0.047619,12.242,5,1,6,-1
"Early, Georgia",13099,Deaths (per 100k),147.203,9.814,0.066667,7.372,5,1,6,-1
"Rockland, New York",36087,Deaths (per 100k),139.047,5.876,0.042258,13.156,5,1,6,0
"Toole, Montana",30101,Deaths (per 100k),126.689,6.033,0.047619,11.780,5,1,6,-1
"Essex, New Jersey",34013,Deaths (per 100k),122.031,5.203,0.042637,13.392,5,1,6,0
"Greer, Oklahoma",40055,Deaths (per 100k),105.042,5.002,0.047619,12.820,5,1,6,0
"Hudson, New Jersey",34017,Deaths (per 100k),104.998,6.076,0.057871,10.127,5,1,6,0
"Union, New Jersey",34039,Deaths (per 100k),97.422,5.444,0.055878,9.589,5,1,6,0
"Pointe Coupee, Louisiana",22077,Deaths (per 100k),50.621,3.945,0.077922,6.579,4,2,6,0
"Leflore, Mississippi",28083,Deaths (per 100k),49.675,4.055,0.081633,6.058,4,2,6,0
"Worth, Georgia",13321,Deaths (per 100k),44.451,3.528,0.079365,6.995,4,2,6,0
"Hopkins, Kentucky",21107,Deaths (per 100k),42.519,3.197,0.075188,6.509,4,2,6,1
"Jackson, Kentucky",21109,Deaths (per 100k),37.512,3.215,0.085714,5.422,4,2,6,1
"Adair, Kentucky",21001,Deaths (per 100k),31.247,2.232,0.071429,6.348,4,2,6,1
"Washington, Texas",48477,Deaths (per 100k),30.656,2.787,0.090909,4.199,4,2,6,-1
"Beaver, Pennsylvania",42007,Deaths (per 100k),28.671,2.789,0.097264,5.777,4,2,6,0
"Otsego, Michigan",26137,Deaths (per 100k),28.377,2.316,0.081633,6.579,4,2,6,0
"Kit Carson, Colorado",8063,Deaths (per 100k),28.181,2.013,0.071429,5.191,4,2,6,6
"Boone, Indiana",18011,Deaths (per 100k),28.006,2.527,0.090226,5.249,4,2,6,-1
"Montgomery, Pennsylvania",42091,Deaths (per 100k),27.680,2.287,0.082609,6.772,4,2,6,0
"Monroe, Mississippi",28095,Deaths (per 100k),25.530,2.431,0.095238,5.307,4,2,6,-1
"Washington, Oklahoma",40147,Deaths (per 100k),25.229,1.941,0.076923,6.083,4,2,6,0
"Butler, Kentucky",21031,Deaths (per 100k),23.294,2.218,0.095238,5.885,4,2,6,0
"San Juan, New Mexico",35045,Deaths (per 100k),21.782,1.613,0.074074,6.381,4,2,6,0
"Jones, North Carolina",37103,Deaths (per 100k),21.234,1.517,0.071429,6.579,4,2,6,0
"Catahoula, Louisiana",22025,Deaths (per 100k),21.066,1.505,0.071429,5.885,4,2,6,6
"Delaware, Oklahoma",40041,Deaths (per 100k),20.926,2.325,0.111,4.397,4,2,6,-2
"Charles, Maryland",24017,Deaths (per 100k),20.826,1.663,0.079832,5.921,4,2,6,0
"Berks, Pennsylvania",42011,Deaths (per 100k),20.657,1.798,0.087028,6.435,4,2,6,0
"Franklin, North Carolina",37069,Deaths (per 100k),20.090,1.640,0.081633,6.058,4,2,6,-1
"Oglethorpe, Georgia",13221,Deaths (per 100k),19.661,1.872,0.095238,5.885,4,2,6,0
"Clarke, Mississippi",28023,Deaths (per 100k),19.304,1.838,0.095238,5.538,4,2,6,0
"Kankakee, Illinois",17091,Deaths (per 100k),19.115,1.430,0.074830,6.137,4,2,6,3
"Arapahoe, Colorado",8005,Deaths (per 100k),19.038,1.523,0.080000,5.399,4,2,6,1
"Smith, Mississippi",28129,Deaths (per 100k),18.849,1.795,0.095238,4.844,4,2,6,-1
"Denver, Colorado",8031,Deaths (per 100k),17.601,1.277,0.072545,6.355,4,2,6,2
"Warrick, Indiana",18173,Deaths (per 100k),17.461,1.587,0.090909,4.100,4,2,6,0
"Avoyelles, Louisiana",22009,Deaths (per 100k),17.437,1.423,0.081633,6.058,4,2,6,0
"Gordon, Georgia",13129,Deaths (per 100k),17.252,1.232,0.071429,6.579,4,2,6,0
"Muscatine, Iowa",19139,Deaths (per 100k),16.407,1.674,0.102,4.497,4,2,6,-1
"Marengo, Alabama",1091,Deaths (per 100k),15.904,1.515,0.095238,4.844,4,2,6,-1
"Northampton, North Carolina",37131,Deaths (per 100k),15.398,1.466,0.095238,4.497,4,2,6,2
"Chester, Pennsylvania",42029,Deaths (per 100k),14.667,1.279,0.087199,5.516,4,2,6,0
"Montgomery, Maryland",24031,Deaths (per 100k),14.657,1.237,0.084416,5.915,4,2,6,1
"Jefferson, Florida",12065,Deaths (per 100k),14.039,1.003,0.071429,5.191,4,2,6,6
"Lucas, Ohio",39095,Deaths (per 100k),13.540,1.001,0.073892,6.348,4,2,6,2
"McKinley, New Mexico",35031,Deaths (per 100k),12.611,1.001,0.079365,5.746,4,2,6,0
"Columbia, Pennsylvania",42037,Deaths (per 100k),12.315,1.100,0.089286,6.440,4,2,6,0
"Grant, Kentucky",21081,Deaths (per 100k),11.967,1.140,0.095238,4.497,4,2,6,-1
"Shiawassee, Michigan",26155,Deaths (per 100k),8.808,0.839,0.095238,3.802,3,3,6,2
"Arenac, Michigan",26011,Deaths (per 100k),6.719,0.960,0.143,3.106,3,3,6,-2
"Jeff Davis, Georgia",13161,Deaths (per 100k),6.616,0.945,0.143,3.106,3,3,6,-2
"Windham, Connecticut",9015,Deaths (per 100k),5.994,0.612,0.102,3.663,3,3,6,-2
"Mahaska, Iowa",19123,Deaths (per 100k),4.526,0.647,0.143,3.106,3,3,6,-2
"Cass, North Dakota",38017,Deaths (per 100k),4.397,0.471,0.107,3.686,3,3,6,-1
"Churchill, Nevada",32001,Deaths (per 100k),4.015,0.574,0.143,3.106,3,3,6,-2
"Gladwin, Michigan",26051,Deaths (per 100k),3.929,0.561,0.143,3.106,3,3,6,-2
"Fannin, Georgia",13111,Deaths (per 100k),3.819,0.546,0.143,3.106,3,3,6,-2
"Grayson, Kentucky",21085,Deaths (per 100k),3.784,0.541,0.143,3.106,3,3,6,-2
"Carroll, Tennessee",47017,Deaths (per 100k),3.601,0.514,0.143,3.106,3,3,6,-2
"Harford, Maryland",24025,Deaths (per 100k),3.523,0.447,0.127,3.889,3,3,6,0
"Cameron, Texas",48061,Deaths (per 100k),3.308,0.338,0.102,3.732,3,3,6,1
"Huron, Michigan",26063,Deaths (per 100k),3.228,0.461,0.143,3.106,3,3,6,-2
"Lyon, Kansas",20111,Deaths (per 100k),3.013,0.430,0.143,3.106,3,3,6,-2
"Clark, Wisconsin",55019,Deaths (per 100k),2.876,0.411,0.143,3.106,3,3,6,-2
"Cascade, Montana",30013,Deaths (per 100k),2.458,0.351,0.143,3.454,3,3,6,-1
"Robeson, North Carolina",37155,Deaths (per 100k),2.297,0.328,0.143,3.338,3,3,6,-1
"Holmes, Ohio",39075,Deaths (per 100k),2.275,0.325,0.143,3.106,3,3,6,-2
"Pinal, Arizona",4021,Deaths (per 100k),1.945,0.278,0.143,3.647,3,3,6,-1
"Mohave, Arizona",4015,Deaths (per 100k),1.414,0.202,0.143,3.106,3,3,6,-2
"White, Arkansas",5145,Deaths (per 100k),1.270,0.181,0.143,2.409,2,4,6,-1
"Comanche, Oklahoma",40031,Deaths (per 100k),0.828,0.118,0.143,2.409,2,4,6,-1
"Alachua, Florida",12001,Deaths (per 100k),0.372,0.053098,0.143,2.409,2,4,6,-1
"Terrell, Georgia",13273,Deaths (per 100k),210.995,8.373,0.039683,16.009,5,0,5,-1
"Bienville, Louisiana",22013,Deaths (per 100k),98.180,4.316,0.043956,11.780,4,1,5,1
"Decatur, Indiana",18031,Deaths (per 100k),90.365,3.765,0.041667,13.513,4,1,5,0
"Passaic, New Jersey",34031,Deaths (per 100k),76.321,4.612,0.060425,8.544,4,1,5,0
"Sumter, Georgia",13261,Deaths (per 100k),71.129,3.387,0.047619,12.127,4,1,5,0
"Fairfield, Connecticut",9001,Deaths (per 100k),70.177,3.589,0.051144,10.752,4,1,5,0
"Morris, New Jersey",34027,Deaths (per 100k),69.127,3.137,0.045378,12.634,4,1,5,0
"Plaquemines, Louisiana",22075,Deaths (per 100k),68.974,3.079,0.044643,12.959,4,1,5,0
"Suffolk, New York",36103,Deaths (per 100k),67.249,2.902,0.043159,13.000,4,1,5,0
"Somerset, New Jersey",34035,Deaths (per 100k),60.194,2.736,0.045455,13.084,4,1,5,0
"Sussex, New Jersey",34037,Deaths (per 100k),59.792,3.051,0.051020,10.902,4,1,5,0
"Warren, New Jersey",34041,Deaths (per 100k),57.948,3.393,0.058548,9.436,4,1,5,0
"Hartford, Connecticut",9003,Deaths (per 100k),57.305,3.925,0.068493,7.505,4,1,5,-1
"Upson, Georgia",13293,Deaths (per 100k),53.191,3.257,0.061224,8.544,4,1,5,-1
"Hampden, Massachusetts",25013,Deaths (per 100k),52.319,2.542,0.048595,12.837,4,1,5,0
"Dooly, Georgia",13093,Deaths (per 100k),52.278,3.201,0.061224,8.429,4,1,5,0
"East Feliciana, Louisiana",22037,Deaths (per 100k),52.260,2.240,0.042857,13.282,4,1,5,0
"Chambers, Alabama",1017,Deaths (per 100k),51.122,2.578,0.050420,11.433,4,1,5,0
"Ocean, New Jersey",34029,Deaths (per 100k),49.573,2.353,0.047461,11.641,4,1,5,0
"West Baton Rouge, Louisiana",22121,Deaths (per 100k),49.121,2.159,0.043956,13.340,4,1,5,1
"Calhoun, Georgia",13037,Deaths (per 100k),48.473,2.308,0.047619,11.433,4,1,5,0
"Mercer, New Jersey",34021,Deaths (per 100k),48.445,2.994,0.061798,8.227,4,1,5,0
"New Haven, Connecticut",9009,Deaths (per 100k),46.329,2.791,0.060245,8.921,4,1,5,0
"Tallapoosa, Alabama",1123,Deaths (per 100k),42.114,2.831,0.067227,8.053,4,1,5,-1
"St. Landry, Louisiana",22097,Deaths (per 100k),41.401,2.783,0.067227,7.446,4,1,5,0
"Norfolk, Massachusetts",25021,Deaths (per 100k),41.031,2.365,0.057635,10.568,4,1,5,0
"Brooks, Georgia",13027,Deaths (per 100k),38.817,2.773,0.071429,8.891,4,1,5,-1
"Middlesex, Connecticut",9007,Deaths (per 100k),38.785,2.726,0.070295,7.295,4,1,5,0
"Litchfield, Connecticut",9005,Deaths (per 100k),38.263,1.822,0.047619,12.036,4,1,5,0
"Genesee, Michigan",26049,Deaths (per 100k),37.209,1.584,0.042573,13.729,4,1,5,0
"Lyon, Kentucky",21143,Deaths (per 100k),36.541,1.740,0.047619,12.127,4,1,5,0
"St. Mary, Louisiana",22101,Deaths (per 100k),36.476,2.605,0.071429,7.581,4,1,5,-1
"Lafourche, Louisiana",22057,Deaths (per 100k),35.856,2.049,0.057143,9.700,4,1,5,-1
"Suffolk, Massachusetts",25025,Deaths (per 100k),35.452,2.150,0.060652,9.961,4,1,5,0
"Caddo, Louisiana",22017,Deaths (per 100k),35.387,1.665,0.047059,13.192,4,1,5,0
"Steuben, New York",36101,Deaths (per 100k),34.599,2.247,0.064935,8.059,4,1,5,-1
"Madison, Indiana",18095,Deaths (per 100k),31.643,1.433,0.045296,12.500,4,1,5,1
"Essex, Massachusetts",25009,Deaths (per 100k),31.051,1.557,0.050146,12.353,4,1,5,0
"Johnson, Indiana",18081,Deaths (per 100k),30.348,1.626,0.053571,9.893,4,1,5,0
"Lackawanna, Pennsylvania",42069,Deaths (per 100k),29.093,2.112,0.072600,7.384,4,1,5,-1
"Mahoning, Ohio",39099,Deaths (per 100k),28.424,1.312,0.046154,12.193,4,1,5,2
"Philadelphia, Pennsylvania",42101,Deaths (per 100k),28.345,1.362,0.048043,12.306,4,1,5,0
"Monroe, Pennsylvania",42089,Deaths (per 100k),28.190,1.594,0.056548,10.631,4,1,5,0
"Plymouth, Massachusetts",25023,Deaths (per 100k),27.053,1.316,0.048632,13.095,4,1,5,0
"Clarendon, South Carolina",45027,Deaths (per 100k),26.671,1.270,0.047619,11.896,4,1,5,0
"Middlesex, Massachusetts",25017,Deaths (per 100k),26.556,1.507,0.056742,10.862,4,1,5,0
"Lapeer, Michigan",26087,Deaths (per 100k),26.254,1.631,0.062112,9.839,4,1,5,-1
"Winona, Minnesota",27169,Deaths (per 100k),25.751,1.415,0.054945,9.908,4,1,5,-1
"Waldo, Maine",23027,Deaths (per 100k),25.179,1.799,0.071429,7.966,4,1,5,-2
"East Baton Rouge, Louisiana",22033,Deaths (per 100k),24.769,1.396,0.056356,9.514,4,1,5,0
"Cook, Illinois",17031,Deaths (per 100k),23.688,1.276,0.053864,10.330,4,1,5,0
"Pearl River, Mississippi",28109,Deaths (per 100k),23.409,1.286,0.054945,9.908,4,1,5,2
"Chickasaw, Mississippi",28017,Deaths (per 100k),23.388,1.671,0.071429,7.966,4,1,5,-1
"Delaware, Pennsylvania",42045,Deaths (per 100k),22.761,1.412,0.062016,9.068,4,1,5,-1
"Sullivan, New York",36105,Deaths (per 100k),22.537,1.136,0.050420,10.509,4,1,5,1
"Suwannee, Florida",12121,Deaths (per 100k),22.514,1.608,0.071429,7.550,4,1,5,-1
"Ware, Georgia",13299,Deaths (per 100k),22.388,1.199,0.053571,10.278,4,1,5,2
"Wilkinson, Georgia",13319,Deaths (per 100k),22.336,1.595,0.071429,7.966,4,1,5,-1
"District of Columbia, District of Columbia",11001,Deaths (per 100k),21.679,1.356,0.062558,8.163,4,1,5,0
"Panola, Texas",48365,Deaths (per 100k),21.557,1.232,0.057143,9.006,4,1,5,2
"Erie, New York",36029,Deaths (per 100k),21.552,1.415,0.065657,7.570,4,1,5,-1
"Pike, Pennsylvania",42103,Deaths (per 100k),21.502,1.024,0.047619,12.300,4,1,5,0
"Bucks, Pennsylvania",42017,Deaths (per 100k),21.488,1.546,0.071958,7.313,4,1,5,-1
"Crawford, Michigan",26039,Deaths (per 100k),21.384,1.018,0.047619,10.047,4,1,5,0
"Saginaw, Michigan",26145,Deaths (per 100k),20.993,1.200,0.057143,9.267,4,1,5,0
"Camden, New Jersey",34007,Deaths (per 100k),20.929,1.185,0.056604,9.766,4,1,5,0
"Jasper, Illinois",17079,Deaths (per 100k),20.812,1.487,0.071429,7.966,4,1,5,-1
"Luzerne, Pennsylvania",42079,Deaths (per 100k),19.533,1.395,0.071429,7.116,4,1,5,-1
"McDuffie, Georgia",13189,Deaths (per 100k),18.769,1.341,0.071429,7.273,4,1,5,-1
"Carbon, Pennsylvania",42025,Deaths (per 100k),18.697,1.113,0.059524,9.353,4,1,5,0
"Iberia, Louisiana",22045,Deaths (per 100k),18.617,1.023,0.054945,9.492,4,1,5,1
"Ripley, Indiana",18137,Deaths (per 100k),17.653,1.009,0.057143,8.313,4,1,5,5
"Prince George's, Maryland",24033,Deaths (per 100k),17.375,1.273,0.073237,7.093,4,1,5,1
"Sussex, Delaware",10005,Deaths (per 100k),17.078,1.098,0.064286,8.159,4,1,5,-1
"Morehouse, Louisiana",22067,Deaths (per 100k),16.081,1.149,0.071429,7.966,4,1,5,-1
"Wagoner, Oklahoma",40145,Deaths (per 100k),15.992,1.054,0.065934,7.966,4,1,5,1
"Muhlenberg, Kentucky",21177,Deaths (per 100k),13.063,0.933,0.071429,5.538,3,2,5,5
"Wood, Ohio",39173,Deaths (per 100k),11.466,0.983,0.085714,6.270,3,2,5,-1
"Baldwin, Georgia",13009,Deaths (per 100k),11.138,0.955,0.085714,5.422,3,2,5,1
"Hennepin, Minnesota",27053,Deaths (per 100k),10.902,0.869,0.079710,5.885,3,2,5,0
"Clay, Mississippi",28025,Deaths (per 100k),10.354,0.740,0.071429,6.579,3,2,5,-3
"Kent, Maryland",24029,Deaths (per 100k),10.298,0.736,0.071429,5.191,3,2,5,5
"Pike, Mississippi",28113,Deaths (per 100k),10.181,0.727,0.071429,6.232,3,2,5,1
"Niagara, New York",36063,Deaths (per 100k),10.034,0.819,0.081633,5.249,3,2,5,0
"Harrison, Indiana",18061,Deaths (per 100k),9.873,0.705,0.071429,6.232,3,2,5,1
"Delaware, Indiana",18035,Deaths (per 100k),9.638,0.751,0.077922,6.232,3,2,5,0
"Geauga, Ohio",39055,Deaths (per 100k),9.610,0.763,0.079365,6.995,3,2,5,0
"Alexandria, Virginia",51510,Deaths (per 100k),9.409,0.717,0.076190,5.798,3,2,5,-1
"Fayette, Illinois",17051,Deaths (per 100k),9.374,0.670,0.071429,5.885,3,2,5,5
"Forrest, Mississippi",28035,Deaths (per 100k),9.346,0.954,0.102,4.080,3,2,5,1
"Assumption, Louisiana",22007,Deaths (per 100k),9.136,0.653,0.071429,5.885,3,2,5,5
"Grant, Indiana",18053,Deaths (per 100k),9.123,0.869,0.095238,4.323,3,2,5,0
