location,fips,metric,value,change (avg),growth rate,doubling time (days),severity (change),severity (growth),severity,severity (trend)
"Arenac, Michigan",26011,Deaths (per 100k),6.719,0.960,0.143,1.710,3,5,8,0
"Jeff Davis, Georgia",13161,Deaths (per 100k),6.616,0.945,0.143,1.710,3,5,8,0
"West Feliciana, Louisiana",22125,Deaths (per 100k),6.423,0.918,0.143,1.710,3,5,8,0
"Windham, Connecticut",9015,Deaths (per 100k),5.994,0.734,0.122,1.710,3,5,8,5
"Marion, Ohio",39101,Deaths (per 100k),4.609,0.658,0.143,1.710,3,5,8,2
"Mahaska, Iowa",19123,Deaths (per 100k),4.526,0.647,0.143,1.710,3,5,8,0
"Churchill, Nevada",32001,Deaths (per 100k),4.015,0.574,0.143,1.710,3,5,8,0
"Gladwin, Michigan",26051,Deaths (per 100k),3.929,0.561,0.143,1.710,3,5,8,0
"Fannin, Georgia",13111,Deaths (per 100k),3.819,0.546,0.143,1.710,3,5,8,0
"Grayson, Kentucky",21085,Deaths (per 100k),3.784,0.541,0.143,1.710,3,5,8,0
"Prince William, Virginia",51153,Deaths (per 100k),3.614,0.486,0.134,0.583,3,5,8,8
"Carroll, Tennessee",47017,Deaths (per 100k),3.601,0.514,0.143,1.710,3,5,8,0
"Newport News, Virginia",51700,Deaths (per 100k),3.348,0.399,0.119,1.286,3,5,8,8
"Huron, Michigan",26063,Deaths (per 100k),3.228,0.461,0.143,1.710,3,5,8,0
"Black Hawk, Iowa",19013,Deaths (per 100k),3.048,0.435,0.143,1.534,3,5,8,1
"Lyon, Kansas",20111,Deaths (per 100k),3.013,0.430,0.143,1.710,3,5,8,0
"Clark, Wisconsin",55019,Deaths (per 100k),2.876,0.411,0.143,1.710,3,5,8,0
"Hendry, Florida",12051,Deaths (per 100k),2.380,0.340,0.143,1.710,3,5,8,0
"Holmes, Ohio",39075,Deaths (per 100k),2.275,0.325,0.143,1.710,3,5,8,0
"Mohave, Arizona",4015,Deaths (per 100k),1.414,0.202,0.143,1.710,3,5,8,1
"Randolph, Georgia",13243,Deaths (per 100k),250.811,21.077,0.084034,6.024,5,2,7,0
"Toole, Montana",30101,Deaths (per 100k),126.689,9.049,0.071429,6.579,5,2,7,3
"Early, Georgia",13099,Deaths (per 100k),117.763,8.412,0.071429,6.810,5,2,7,1
"Jackson, Kentucky",21109,Deaths (per 100k),30.010,4.287,0.143,3.106,4,3,7,-1
"Boone, Indiana",18011,Deaths (per 100k),26.532,2.948,0.111,3.156,4,3,7,1
"Monroe, Mississippi",28095,Deaths (per 100k),25.530,2.837,0.111,3.305,4,3,7,1
"Waldo, Maine",23027,Deaths (per 100k),25.179,2.878,0.114,3.802,4,3,7,1
"Smith, Mississippi",28129,Deaths (per 100k),18.849,1.795,0.095238,3.454,4,3,7,2
"Franklin, North Carolina",37069,Deaths (per 100k),18.655,2.050,0.110,3.663,4,3,7,0
"Louisa, Iowa",19115,Deaths (per 100k),18.124,2.589,0.143,3.802,4,3,7,-1
"Marengo, Alabama",1091,Deaths (per 100k),15.904,1.515,0.095238,3.454,4,3,7,2
"Muscatine, Iowa",19139,Deaths (per 100k),14.063,1.339,0.095238,3.976,4,3,7,2
"Caddo, Oklahoma",40015,Deaths (per 100k),13.907,1.490,0.107,3.802,4,3,7,-1
"Grant, Kentucky",21081,Deaths (per 100k),11.967,1.140,0.095238,3.106,4,3,7,7
"Navajo, Arizona",4017,Deaths (per 100k),10.818,1.417,0.131,3.296,4,3,7,-1
"Arlington, Virginia",51013,Deaths (per 100k),10.133,1.327,0.131,3.802,4,3,7,-1
"Pickaway, Ohio",39129,Deaths (per 100k),8.553,1.222,0.143,3.941,4,3,7,-1
"Routt, Colorado",8107,Deaths (per 100k),7.801,1.114,0.143,3.454,4,3,7,-1
"Apache, Arizona",4001,Deaths (per 100k),6.955,0.994,0.143,2.688,3,4,7,-1
"Cleburne, Alabama",1029,Deaths (per 100k),6.707,0.958,0.143,2.409,3,4,7,-1
"Madison, Illinois",17119,Deaths (per 100k),4.944,0.598,0.121,2.790,3,4,7,1
"Orange, North Carolina",37135,Deaths (per 100k),4.715,0.481,0.102,2.967,3,4,7,4
"Wilson, Texas",48493,Deaths (per 100k),3.916,0.559,0.143,2.060,3,4,7,1
"Cass, North Dakota",38017,Deaths (per 100k),3.848,0.393,0.102,2.828,3,4,7,7
"Mille Lacs, Minnesota",27095,Deaths (per 100k),3.806,0.544,0.143,2.409,3,4,7,-1
"Decatur, Georgia",13087,Deaths (per 100k),3.787,0.541,0.143,2.409,3,4,7,-1
"Jasper, South Carolina",45053,Deaths (per 100k),3.325,0.475,0.143,2.409,3,4,7,-1
"Bibb, Georgia",13021,Deaths (per 100k),2.612,0.280,0.107,2.177,3,4,7,7
"Cascade, Montana",30013,Deaths (per 100k),2.458,0.351,0.143,2.060,3,4,7,-1
"Gratiot, Michigan",26057,Deaths (per 100k),2.456,0.351,0.143,2.409,3,4,7,-1
"Pinal, Arizona",4021,Deaths (per 100k),1.729,0.247,0.143,2.671,3,4,7,-1
"Madison, Tennessee",47113,Deaths (per 100k),1.021,0.146,0.143,1.710,2,5,7,0
"Terrell, Georgia",13273,Deaths (per 100k),210.995,11.722,0.055556,10.245,5,1,6,0
"Essex, New Jersey",34013,Deaths (per 100k),111.142,5.328,0.047941,11.717,5,1,6,2
"Greer, Oklahoma",40055,Deaths (per 100k),105.042,5.002,0.047619,11.433,5,1,6,2
"Hudson, New Jersey",34017,Deaths (per 100k),97.711,7.330,0.075016,7.154,5,1,6,-1
"Union, New Jersey",34039,Deaths (per 100k),86.458,5.444,0.062964,8.195,5,1,6,1
"Hartford, Connecticut",9003,Deaths (per 100k),49.567,3.669,0.074014,6.627,4,2,6,0
"Pointe Coupee, Louisiana",22077,Deaths (per 100k),46.019,3.945,0.085714,5.191,4,2,6,0
"Upson, Georgia",13293,Deaths (per 100k),45.593,3.799,0.083333,5.786,4,2,6,-1
"Worth, Georgia",13321,Deaths (per 100k),44.451,3.528,0.079365,5.607,4,2,6,0
"Leflore, Mississippi",28083,Deaths (per 100k),42.579,3.041,0.071429,6.463,4,2,6,0
"Tama, Iowa",19171,Deaths (per 100k),41.533,3.390,0.081633,6.579,4,2,6,0
"Brooks, Georgia",13027,Deaths (per 100k),38.817,4.621,0.119,4.219,4,2,6,-2
"Hopkins, Kentucky",21107,Deaths (per 100k),38.043,2.877,0.075630,5.885,4,2,6,0
"Tallapoosa, Alabama",1123,Deaths (per 100k),37.159,2.831,0.076190,6.579,4,2,6,0
"St. Mary, Louisiana",22101,Deaths (per 100k),34.449,3.763,0.109,4.123,4,2,6,-1
"Lafourche, Louisiana",22057,Deaths (per 100k),32.782,2.488,0.075893,6.701,4,2,6,0
"Beaver, Pennsylvania",42007,Deaths (per 100k),28.671,2.876,0.100,4.223,4,2,6,0
"Montgomery, Pennsylvania",42091,Deaths (per 100k),27.680,2.545,0.091925,4.764,4,2,6,0
"Lackawanna, Pennsylvania",42069,Deaths (per 100k),27.185,2.112,0.077694,6.019,4,2,6,1
"Lapeer, Michigan",26087,Deaths (per 100k),26.254,2.120,0.080745,6.419,4,2,6,0
"Otsego, Michigan",26137,Deaths (per 100k),24.323,2.316,0.095238,5.191,4,2,6,0
"Chickasaw, Mississippi",28017,Deaths (per 100k),23.388,1.671,0.071429,6.579,4,2,6,0
"Butler, Kentucky",21031,Deaths (per 100k),23.294,2.218,0.095238,4.497,4,2,6,-1
"Adams, Mississippi",28001,Deaths (per 100k),22.807,1.862,0.081633,6.579,4,2,6,-1
"Wilkinson, Georgia",13319,Deaths (per 100k),22.336,1.595,0.071429,6.579,4,2,6,0
"Delaware, Pennsylvania",42045,Deaths (per 100k),21.703,1.588,0.073171,6.832,4,2,6,0
"Washington, Oklahoma",40147,Deaths (per 100k),21.348,1.663,0.077922,5.538,4,2,6,0
"Jones, North Carolina",37103,Deaths (per 100k),21.234,1.517,0.071429,5.191,4,2,6,6
"Adair, Kentucky",21001,Deaths (per 100k),20.831,2.232,0.107,5.191,4,2,6,-2
"Jasper, Illinois",17079,Deaths (per 100k),20.812,1.487,0.071429,6.579,4,2,6,0
"Suwannee, Florida",12121,Deaths (per 100k),20.263,1.930,0.095238,5.191,4,2,6,-1
"Berks, Pennsylvania",42011,Deaths (per 100k),20.182,1.933,0.095798,4.643,4,2,6,-1
"Bucks, Pennsylvania",42017,Deaths (per 100k),20.055,1.683,0.083900,5.435,4,2,6,0
"Oglethorpe, Georgia",13221,Deaths (per 100k),19.661,1.872,0.095238,4.497,4,2,6,1
"Clarke, Mississippi",28023,Deaths (per 100k),19.304,1.838,0.095238,4.149,4,2,6,2
"Luzerne, Pennsylvania",42079,Deaths (per 100k),18.903,1.485,0.078571,5.338,4,2,6,2
"McDuffie, Georgia",13189,Deaths (per 100k),18.769,1.341,0.071429,5.885,4,2,6,2
"Charles, Maryland",24017,Deaths (per 100k),18.376,1.575,0.085714,4.805,4,2,6,1
"San Juan, New Mexico",35045,Deaths (per 100k),17.748,1.383,0.077922,5.885,4,2,6,-1
"Avoyelles, Louisiana",22009,Deaths (per 100k),17.437,1.423,0.081633,4.670,4,2,6,2
"Washington, Texas",48477,Deaths (per 100k),16.721,1.194,0.071429,6.810,4,2,6,2
"Morehouse, Louisiana",22067,Deaths (per 100k),16.081,1.149,0.071429,6.579,4,2,6,2
"Sussex, Delaware",10005,Deaths (per 100k),15.370,1.220,0.079365,6.024,4,2,6,2
"Gordon, Georgia",13129,Deaths (per 100k),13.802,1.232,0.089286,5.191,4,2,6,2
"Chester, Pennsylvania",42029,Deaths (per 100k),12.762,1.143,0.089552,4.761,4,2,6,1
"Warrick, Indiana",18173,Deaths (per 100k),12.699,1.134,0.089286,4.219,4,2,6,2
"Columbia, Pennsylvania",42037,Deaths (per 100k),12.315,1.100,0.089286,5.052,4,2,6,1
"Rowan, North Carolina",37159,Deaths (per 100k),11.964,1.005,0.084034,5.746,4,2,6,1
"Allen, Ohio",39003,Deaths (per 100k),11.724,1.117,0.095238,5.885,4,2,6,1
"Toombs, Georgia",13279,Deaths (per 100k),11.182,1.065,0.095238,5.538,4,2,6,0
"McKinley, New Mexico",35031,Deaths (per 100k),9.808,1.001,0.102,4.219,4,2,6,1
"Alexandria, Virginia",51510,Deaths (per 100k),7.527,0.986,0.131,3.106,3,3,6,1
"Hale, Alabama",1065,Deaths (per 100k),6.825,0.975,0.143,3.106,3,3,6,-2
"Bayfield, Wisconsin",55007,Deaths (per 100k),6.651,0.950,0.143,3.106,3,3,6,-2
"Marquette, Wisconsin",55077,Deaths (per 100k),6.421,0.917,0.143,3.106,3,3,6,-2
"Socorro, New Mexico",35053,Deaths (per 100k),6.011,0.859,0.143,3.106,3,3,6,-2
"Fairfax, Virginia",51059,Deaths (per 100k),5.751,0.560,0.097403,3.987,3,3,6,2
"Lebanon, Pennsylvania",42075,Deaths (per 100k),5.642,0.605,0.107,3.454,3,3,6,1
"Calvert, Maryland",24009,Deaths (per 100k),5.404,0.618,0.114,3.106,3,3,6,1
"Washington, Georgia",13303,Deaths (per 100k),4.908,0.701,0.143,3.106,3,3,6,-2
"La Paz, Arizona",4012,Deaths (per 100k),4.738,0.677,0.143,3.106,3,3,6,-2
"Logan, Colorado",8075,Deaths (per 100k),4.462,0.637,0.143,3.106,3,3,6,-2
"Hall, Georgia",13139,Deaths (per 100k),4.402,0.559,0.127,3.976,3,3,6,-1
"Allegany, Maryland",24001,Deaths (per 100k),4.260,0.406,0.095238,3.106,3,3,6,-1
"George, Mississippi",28039,Deaths (per 100k),4.082,0.583,0.143,3.106,3,3,6,-2
"Craven, North Carolina",37049,Deaths (per 100k),3.916,0.420,0.107,3.338,3,3,6,1
"Putnam, Tennessee",47141,Deaths (per 100k),3.739,0.534,0.143,3.106,3,3,6,-2
"Jennings, Indiana",18079,Deaths (per 100k),3.606,0.515,0.143,3.106,3,3,6,-2
"Alpena, Michigan",26007,Deaths (per 100k),3.521,0.503,0.143,3.106,3,3,6,-2
"Harford, Maryland",24025,Deaths (per 100k),3.132,0.391,0.125,3.007,3,3,6,-1
"Indian River, Florida",12061,Deaths (per 100k),3.127,0.357,0.114,3.454,3,3,6,0
"York, Pennsylvania",42133,Deaths (per 100k),3.118,0.318,0.102,3.176,3,3,6,2
"Calhoun, Alabama",1015,Deaths (per 100k),2.641,0.377,0.143,3.106,3,3,6,-2
"Scott, Missouri",29201,Deaths (per 100k),2.612,0.373,0.143,3.106,3,3,6,-2
"Clarion, Pennsylvania",42031,Deaths (per 100k),2.602,0.372,0.143,3.106,3,3,6,-2
"Chesapeake, Virginia",51550,Deaths (per 100k),2.042,0.292,0.143,3.802,3,3,6,-1
"Virginia Beach, Virginia",51810,Deaths (per 100k),1.778,0.222,0.125,3.901,3,3,6,-1
"Robeson, North Carolina",37155,Deaths (per 100k),1.531,0.219,0.143,3.106,3,3,6,-2
"Wichita, Texas",48485,Deaths (per 100k),1.513,0.216,0.143,3.106,3,3,6,-2
"Centre, Pennsylvania",42027,Deaths (per 100k),1.232,0.176,0.143,2.409,2,4,6,-1
"Sevier, Tennessee",47155,Deaths (per 100k),1.018,0.145,0.143,2.409,2,4,6,-1
"Tuscaloosa, Alabama",1125,Deaths (per 100k),0.478,0.068237,0.143,2.409,2,4,6,-1
"Bergen, New Jersey",34003,Deaths (per 100k),93.971,4.107,0.043705,13.462,4,1,5,1
"Decatur, Indiana",18031,Deaths (per 100k),79.069,4.303,0.054422,10.480,4,1,5,-1
"Wayne, Michigan",26163,Deaths (per 100k),75.400,3.552,0.047114,11.971,4,1,5,1
"Wilkinson, Mississippi",28157,Deaths (per 100k),69.525,4.966,0.071429,7.041,4,1,5,-1
"Plaquemines, Louisiana",22075,Deaths (per 100k),68.974,3.079,0.044643,11.572,4,1,5,1
"Sumter, Georgia",13261,Deaths (per 100k),67.741,3.871,0.057143,9.353,4,1,5,0
"Passaic, New Jersey",34031,Deaths (per 100k),65.162,4.128,0.063346,8.148,4,1,5,0
"Morris, New Jersey",34027,Deaths (per 100k),62.825,2.817,0.044845,12.563,4,1,5,1
"Suffolk, New York",36103,Deaths (per 100k),62.712,2.641,0.042117,13.475,4,1,5,0
"Fairfield, Connecticut",9001,Deaths (per 100k),61.908,3.317,0.053571,10.252,4,1,5,0
"Somerset, New Jersey",34035,Deaths (per 100k),55.634,3.561,0.064012,8.803,4,1,5,0
"Macomb, Michigan",26099,Deaths (per 100k),54.121,2.337,0.043189,13.334,4,1,5,0
"Sussex, New Jersey",34037,Deaths (per 100k),54.097,3.559,0.065789,7.927,4,1,5,0
"Hampden, Massachusetts",25013,Deaths (per 100k),52.319,2.849,0.054450,10.106,4,1,5,-1
"East Feliciana, Louisiana",22037,Deaths (per 100k),52.260,2.240,0.042857,11.896,4,1,5,-1
"Warren, New Jersey",34041,Deaths (per 100k),52.248,3.393,0.064935,7.994,4,1,5,0
"Calhoun, Georgia",13037,Deaths (per 100k),48.473,2.308,0.047619,10.047,4,1,5,5
"Chambers, Alabama",1017,Deaths (per 100k),48.115,2.578,0.053571,10.162,4,1,5,0
"Red River, Louisiana",22081,Deaths (per 100k),47.382,3.384,0.071429,7.966,4,1,5,-1
"Dooly, Georgia",13093,Deaths (per 100k),44.810,3.201,0.071429,7.041,4,1,5,-1
"Middlesex, New Jersey",34023,Deaths (per 100k),44.724,2.095,0.046845,12.757,4,1,5,0
"Ocean, New Jersey",34029,Deaths (per 100k),44.467,2.447,0.055026,9.840,4,1,5,0
"Norfolk, Massachusetts",25021,Deaths (per 100k),41.031,2.890,0.070443,7.321,4,1,5,-1
"Monmouth, New Jersey",34025,Deaths (per 100k),40.563,1.939,0.047809,12.473,4,1,5,0
"New Haven, Connecticut",9009,Deaths (per 100k),40.362,2.507,0.062112,8.470,4,1,5,-1
"Mercer, New Jersey",34021,Deaths (per 100k),39.463,2.683,0.067980,7.685,4,1,5,-1
"Lyon, Kentucky",21143,Deaths (per 100k),36.541,1.740,0.047619,10.740,4,1,5,-1
"Suffolk, Massachusetts",25025,Deaths (per 100k),35.452,2.488,0.070175,7.268,4,1,5,-1
"St. Landry, Louisiana",22097,Deaths (per 100k),35.312,2.261,0.064039,7.646,4,1,5,0
"Caddo, Louisiana",22017,Deaths (per 100k),34.970,1.606,0.045918,12.255,4,1,5,0
"Litchfield, Connecticut",9005,Deaths (per 100k),34.935,2.218,0.063492,8.709,4,1,5,-1
"Genesee, Michigan",26049,Deaths (per 100k),34.006,1.725,0.050725,11.306,4,1,5,0
"Middlesex, Connecticut",9007,Deaths (per 100k),32.628,2.199,0.067385,7.522,4,1,5,-1
"Essex, Massachusetts",25009,Deaths (per 100k),31.051,1.901,0.061224,8.792,4,1,5,-1
"Holmes, Mississippi",28051,Deaths (per 100k),29.394,1.680,0.057143,9.700,4,1,5,2
"Wyandotte, Kansas",20209,Deaths (per 100k),28.411,1.382,0.048632,11.650,4,1,5,0
"Steuben, New York",36101,Deaths (per 100k),28.308,1.648,0.058201,9.794,4,1,5,-1
"Monroe, Pennsylvania",42089,Deaths (per 100k),28.190,1.678,0.059524,8.764,4,1,5,0
"Plymouth, Massachusetts",25023,Deaths (per 100k),27.053,1.425,0.052685,10.727,4,1,5,-1
"Clarendon, South Carolina",45027,Deaths (per 100k),26.671,1.270,0.047619,10.509,4,1,5,2
"Middlesex, Massachusetts",25017,Deaths (per 100k),26.556,1.835,0.069092,7.594,4,1,5,-1
"Johnson, Indiana",18081,Deaths (per 100k),25.290,1.355,0.053571,10.509,4,1,5,0
"Bartow, Georgia",13015,Deaths (per 100k),25.061,1.326,0.052910,10.879,4,1,5,2
"Philadelphia, Pennsylvania",42101,Deaths (per 100k),24.873,1.551,0.062364,9.430,4,1,5,0
"Henrico, Virginia",51087,Deaths (per 100k),24.787,1.295,0.052265,10.486,4,1,5,0
"Chaffee, Colorado",8015,Deaths (per 100k),24.563,1.404,0.057143,9.700,4,1,5,2
"Coconino, Arizona",4005,Deaths (per 100k),24.394,1.095,0.044898,12.694,4,1,5,2
"Lauderdale, Mississippi",28075,Deaths (per 100k),24.283,1.156,0.047619,11.549,4,1,5,0
"Monroe, Illinois",17133,Deaths (per 100k),23.097,1.650,0.071429,7.793,4,1,5,-1
"East Baton Rouge, Louisiana",22033,Deaths (per 100k),21.588,1.071,0.049624,10.887,4,1,5,2
"Pike, Pennsylvania",42103,Deaths (per 100k),21.502,1.280,0.059524,8.521,4,1,5,1
"Montrose, Colorado",8085,Deaths (per 100k),21.049,1.336,0.063492,8.660,4,1,5,0
"Cook, Illinois",17031,Deaths (per 100k),20.815,1.226,0.058902,9.385,4,1,5,0
"Lincoln, Mississippi",28085,Deaths (per 100k),20.496,1.255,0.061224,9.584,4,1,5,1
"Winona, Minnesota",27169,Deaths (per 100k),19.808,1.132,0.057143,10.393,4,1,5,0
"Ware, Georgia",13299,Deaths (per 100k),19.589,1.199,0.061224,9.122,4,1,5,1
"Camden, New Jersey",34007,Deaths (per 100k),18.560,1.269,0.068389,7.766,4,1,5,-1
"Saginaw, Michigan",26145,Deaths (per 100k),18.369,1.200,0.065306,7.793,4,1,5,-1
"District of Columbia, District of Columbia",11001,Deaths (per 100k),17.995,1.113,0.061867,8.445,4,1,5,1
"Carbon, Pennsylvania",42025,Deaths (per 100k),17.139,1.113,0.064935,7.966,4,1,5,-1
"Bristol, Massachusetts",25005,Deaths (per 100k),16.985,1.011,0.059524,9.353,4,1,5,-1
"Worcester, Massachusetts",25027,Deaths (per 100k),16.012,1.015,0.063373,8.389,4,1,5,-1
"Carroll, Illinois",17015,Deaths (per 100k),13.981,0.999,0.071429,5.885,3,2,5,5
"Lehigh, Pennsylvania",42077,Deaths (per 100k),13.268,0.928,0.069971,6.839,3,2,5,1
"Arapahoe, Colorado",8005,Deaths (per 100k),13.250,0.957,0.072250,6.926,3,2,5,1
"Montgomery, Maryland",24031,Deaths (per 100k),11.992,0.979,0.081633,5.895,3,2,5,0
"Baltimore City, Maryland",24510,Deaths (per 100k),10.784,0.842,0.078125,6.381,3,2,5,0
"Pike, Georgia",13231,Deaths (per 100k),10.547,0.753,0.071429,6.579,3,2,5,-3
"Crittenden, Arkansas",5035,Deaths (per 100k),10.426,0.894,0.085714,6.810,3,2,5,0
"St. Clair, Michigan",26147,Deaths (per 100k),10.055,0.718,0.071429,6.319,3,2,5,1
"Wood, Ohio",39173,Deaths (per 100k),9.938,0.874,0.087912,5.451,3,2,5,-1
"Susquehanna, Pennsylvania",42115,Deaths (per 100k),9.919,0.708,0.071429,6.926,3,2,5,0
"Franklin, Missouri",29071,Deaths (per 100k),9.618,0.824,0.085714,5.422,3,2,5,1
"Macon, Illinois",17115,Deaths (per 100k),9.615,0.687,0.071429,6.856,3,2,5,-2
"Geauga, Ohio",39055,Deaths (per 100k),9.610,0.763,0.079365,5.607,3,2,5,-3
"Mobile, Alabama",1097,Deaths (per 100k),9.438,0.761,0.080586,6.200,3,2,5,0
"Belmont, Ohio",39013,Deaths (per 100k),8.954,0.640,0.071429,6.348,3,2,5,0
"Hennepin, Minnesota",27053,Deaths (per 100k),8.927,0.756,0.084703,5.222,3,2,5,0
"Baldwin, Georgia",13009,Deaths (per 100k),8.911,0.636,0.071429,6.579,3,2,5,0
"Noble, Indiana",18113,Deaths (per 100k),8.378,0.898,0.107,4.033,3,2,5,-2
"Kent, Delaware",10001,Deaths (per 100k),8.297,0.632,0.076190,6.579,3,2,5,0
"Granville, North Carolina",37077,Deaths (per 100k),8.272,0.945,0.114,4.844,3,2,5,-1
"Grady, Georgia",13131,Deaths (per 100k),8.119,0.580,0.071429,5.191,3,2,5,5
"Randolph, Indiana",18135,Deaths (per 100k),8.109,0.579,0.071429,5.885,3,2,5,5
"Iosco, Michigan",26069,Deaths (per 100k),7.960,0.569,0.071429,6.579,3,2,5,0
"Delaware, Indiana",18035,Deaths (per 100k),7.885,0.626,0.079365,6.024,3,2,5,0
"Campbell, Kentucky",21037,Deaths (per 100k),7.480,0.611,0.081633,6.752,3,2,5,1
"Wilson, North Carolina",37195,Deaths (per 100k),7.335,0.524,0.071429,6.579,3,2,5,3
"Walworth, Wisconsin",55127,Deaths (per 100k),6.739,0.688,0.102,4.635,3,2,5,-2
"Habersham, Georgia",13137,Deaths (per 100k),6.618,0.630,0.095238,5.538,3,2,5,0
"Auglaize, Ohio",39011,Deaths (per 100k),6.571,0.626,0.095238,4.497,3,2,5,-1
"Pima, Arizona",4019,Deaths (per 100k),6.493,0.532,0.081933,6.063,3,2,5,0
"Cuyahoga, Ohio",39035,Deaths (per 100k),6.396,0.463,0.072333,6.457,3,2,5,1
"Stanly, North Carolina",37167,Deaths (per 100k),6.369,0.455,0.071429,6.232,3,2,5,1
"Muskegon, Michigan",26121,Deaths (per 100k),6.338,0.494,0.077922,5.307,3,2,5,1
"Lorain, Ohio",39093,Deaths (per 100k),6.132,0.553,0.090226,6.116,3,2,5,0
"Allegheny, Pennsylvania",42003,Deaths (per 100k),6.085,0.564,0.092664,5.046,3,2,5,0
"Grant, Indiana",18053,Deaths (per 100k),6.082,0.434,0.071429,6.579,3,2,5,1
"Oktibbeha, Mississippi",28105,Deaths (per 100k),6.050,0.576,0.095238,4.844,3,2,5,1
"Grant, Wisconsin",55043,Deaths (per 100k),5.832,0.555,0.095238,4.844,3,2,5,-1
"Delta, Michigan",26041,Deaths (per 100k),5.589,0.399,0.071429,5.885,3,2,5,5
"Summit, Ohio",39153,Deaths (per 100k),5.545,0.396,0.071429,6.856,3,2,5,1
"Huntington, Indiana",18069,Deaths (per 100k),5.476,0.391,0.071429,5.191,3,2,5,5
"Colleton, South Carolina",45029,Deaths (per 100k),5.308,0.379,0.071429,5.191,3,2,5,-1
"Jefferson, Texas",48245,Deaths (per 100k),5.168,0.398,0.076923,5.984,3,2,5,1
"Marshall, Alabama",1095,Deaths (per 100k),5.167,0.443,0.085714,6.116,3,2,5,1
"Schuylkill, Pennsylvania",42107,Deaths (per 100k),4.952,0.404,0.081633,6.058,3,2,5,0
"Tioga, Pennsylvania",42117,Deaths (per 100k),4.927,0.352,0.071429,5.885,3,2,5,5
"Wayne, North Carolina",37191,Deaths (per 100k),4.873,0.464,0.095238,5.191,3,2,5,0
"Cecil, Maryland",24015,Deaths (per 100k),4.861,0.417,0.085714,4.497,3,2,5,2
"Indiana, Pennsylvania",42063,Deaths (per 100k),4.758,0.510,0.107,5.422,3,2,5,-2
"Henry, Georgia",13151,Deaths (per 100k),4.690,0.365,0.077922,6.232,3,2,5,0
"Clay, Minnesota",27027,Deaths (per 100k),4.671,0.445,0.095238,5.191,3,2,5,-2
"Dauphin, Pennsylvania",42043,Deaths (per 100k),4.671,0.411,0.087912,5.278,3,2,5,0
"Pittsburg, Oklahoma",40121,Deaths (per 100k),4.581,0.327,0.071429,5.191,3,2,5,5
"Yolo, California",6113,Deaths (per 100k),4.535,0.389,0.085714,6.463,3,2,5,0
"Warren, Mississippi",28149,Deaths (per 100k),4.407,0.315,0.071429,6.579,3,2,5,-2
"Carteret, North Carolina",37031,Deaths (per 100k),4.318,0.411,0.095238,4.149,3,2,5,1
"Warren, Ohio",39165,Deaths (per 100k),4.263,0.426,0.100,5.092,3,2,5,-1
"Charlottesville, Virginia",51540,Deaths (per 100k),4.231,0.302,0.071429,5.191,3,2,5,5
"Erie, Ohio",39043,Deaths (per 100k),4.040,0.385,0.095238,4.149,3,2,5,1
"Harnett, North Carolina",37085,Deaths (per 100k),3.677,0.315,0.085714,5.191,3,2,5,2
