location,fips,metric,value,change (avg),growth rate,doubling time (days),severity (change),severity (growth),severity,severity (trend)
Bulgaria,,Confirmed (per 100k),14.737,0.570,0.038644,15.531,3,0,3,0
Cabo Verde,,Confirmed (per 100k),13.130,0.437,0.033268,17.551,3,0,3,-3
Kyrgyzstan,,Confirmed (per 100k),9.380,0.357,0.038049,15.746,3,0,3,0
Japan,,Confirmed (per 100k),9.102,0.385,0.042341,14.470,3,0,3,-1
Colombia,,Confirmed (per 100k),8.561,0.351,0.041027,14.270,3,0,3,0
Guyana,,Confirmed (per 100k),8.518,0.218,0.025586,25.298,3,0,3,-1
Argentina,,Confirmed (per 100k),6.956,0.222,0.031852,19.381,3,0,3,0
Algeria,,Confirmed (per 100k),6.636,0.244,0.036819,16.553,3,0,3,0
Congo (Kinshasa),,Confirmed (per 100k),6.506,0.272,0.041783,14.365,3,0,3,-1
El Salvador,,Confirmed (per 100k),3.654,0.172,0.047016,12.198,2,1,3,0
Cote d'Ivoire,,Confirmed (per 100k),3.609,0.170,0.047119,12.244,2,1,3,1
Egypt,,Confirmed (per 100k),3.576,0.161,0.045055,12.970,2,1,3,0
Afghanistan,,Confirmed (per 100k),3.021,0.144,0.047619,11.973,2,1,3,0
Indonesia,,Confirmed (per 100k),2.712,0.119,0.043947,13.494,2,1,3,0
Senegal,,Confirmed (per 100k),2.640,0.109,0.041370,13.865,2,1,3,1
Liberia,,Confirmed (per 100k),1.997,0.119,0.059406,9.601,2,1,3,0
Guatemala,,Confirmed (per 100k),1.764,0.108,0.061483,8.828,2,1,3,0
India,,Confirmed (per 100k),1.549,0.093664,0.060485,8.927,2,1,3,0
Mali,,Confirmed (per 100k),1.447,0.102,0.070697,7.196,2,1,3,0
Botswana,,Confirmed (per 100k),0.936,0.054673,0.058442,9.430,2,1,3,1
Tanzania,,Confirmed (per 100k),0.475,0.046874,0.098592,4.419,1,2,3,-2
Nigeria,,Confirmed (per 100k),0.423,0.032294,0.076256,6.053,1,2,3,1
Nepal,,Confirmed (per 100k),0.154,0.014219,0.092063,5.071,1,2,3,1
"Guadeloupe, France",,Confirmed (per 100k),36.989,0.107,0.002896,237.634,2,0,2,0
Brunei,,Confirmed (per 100k),31.544,0.065309,0.002070,332.711,2,0,2,0
New Zealand,,Confirmed (per 100k),30.090,0.193,0.006400,106.280,2,0,2,-1
Mauritius,,Confirmed (per 100k),25.869,0.056165,0.002171,316.560,2,0,2,1
Australia,,Confirmed (per 100k),25.675,0.059944,0.002335,295.821,2,0,2,0
Antigua and Barbuda,,Confirmed (per 100k),24.508,0.146,0.005952,111.943,2,0,2,2
"Manitoba, Canada",,Confirmed (per 100k),18.657,0.114,0.006115,111.376,2,0,2,0
Costa Rica,,Confirmed (per 100k),13.368,0.154,0.011538,57.852,2,0,2,0
Grenada,,Confirmed (per 100k),13.331,0.127,0.009524,68.274,2,0,2,2
Saint Vincent and the Grenadines,,Confirmed (per 100k),11.718,0.129,0.010989,58.570,2,0,2,2
Lebanon,,Confirmed (per 100k),9.992,0.050232,0.005027,135.741,2,0,2,0
Tunisia,,Confirmed (per 100k),7.691,0.156,0.020273,32.461,2,0,2,0
Philippines,,Confirmed (per 100k),6.123,0.164,0.026762,23.723,2,0,2,0
Honduras,,Confirmed (per 100k),5.149,0.131,0.025490,24.620,2,0,2,0
Uzbekistan,,Confirmed (per 100k),5.127,0.177,0.034466,17.784,2,0,2,-2
Cameroon,,Confirmed (per 100k),4.381,0.170,0.038693,16.187,2,0,2,-1
Iraq,,Confirmed (per 100k),4.055,0.076716,0.018919,34.229,2,0,2,0
Georgia,,Confirmed (per 100k),3.918,0.148,0.037775,16.828,2,0,2,-1
Paraguay,,Confirmed (per 100k),2.986,0.104,0.034876,18.446,2,0,2,0
Guinea-Bissau,,Confirmed (per 100k),2.541,0.050813,0.020000,32.527,2,0,2,0
Sri Lanka,,Confirmed (per 100k),1.541,0.061377,0.039827,14.350,2,0,2,-1
Venezuela,,Confirmed (per 100k),1.013,0.045717,0.045139,12.752,1,1,2,1
Haiti,,Confirmed (per 100k),0.544,0.026310,0.048387,11.235,1,1,2,0
Benin,,Confirmed (per 100k),0.445,0.022389,0.050265,10.667,1,1,2,0
Zambia,,Confirmed (per 100k),0.403,0.020204,0.050193,11.033,1,1,2,0
Burma,,Confirmed (per 100k),0.226,0.012865,0.056911,10.188,1,1,2,0
Burundi,,Confirmed (per 100k),0.092509,0.007208,0.077922,4.381,0,2,2,2
Papua New Guinea,,Confirmed (per 100k),0.089415,0.009580,0.107,5.422,0,2,2,0
"Korea, South",,Confirmed (per 100k),20.859,0.028700,0.001376,501.768,1,0,1,0
"Victoria, Australia",,Confirmed (per 100k),19.895,0.043095,0.002166,318.362,1,0,1,-1
"Queensland, Australia",,Confirmed (per 100k),19.842,0.044682,0.002252,306.501,1,0,1,-1
"New Brunswick, Canada",,Confirmed (per 100k),15.128,0.018315,0.001211,570.113,1,0,1,0
"Hong Kong, China",,Confirmed (per 100k),14.082,0.031160,0.002213,310.443,1,0,1,0
Trinidad and Tobago,,Confirmed (per 100k),8.217,0.010208,0.001242,554.171,1,0,1,0
China,,Confirmed (per 100k),5.827,0.010511,0.001804,379.753,1,0,1,1
Jordan,,Confirmed (per 100k),4.263,0.047604,0.011166,59.325,1,0,1,0
Thailand,,Confirmed (per 100k),4.049,0.037454,0.009251,72.751,1,0,1,0
Burkina Faso,,Confirmed (per 100k),2.913,0.045789,0.015717,41.386,1,0,1,-1
Niger,,Confirmed (per 100k),2.735,0.046032,0.016832,39.331,1,0,1,-1
"Shanghai, China",,Confirmed (per 100k),2.643,0.010044,0.003801,180.442,1,0,1,0
"Heilongjiang, China",,Confirmed (per 100k),2.431,0.030163,0.012409,53.909,1,0,1,-1
Fiji,,Confirmed (per 100k),2.008,0.031872,0.015873,41.934,1,0,1,0
Taiwan*,,Confirmed (per 100k),1.789,0.018594,0.010396,64.071,1,0,1,0
Hong Kong,,Confirmed (per 100k),1.568,0.029213,0.018634,34.494,1,0,1,0
Rwanda,,Confirmed (per 100k),1.181,0.018750,0.015873,41.323,1,0,1,0
Eritrea,,Confirmed (per 100k),1.100,0.016113,0.014652,45.574,1,0,1,0
Mongolia,,Confirmed (per 100k),1.068,0.021788,0.020408,31.121,1,0,1,-2
Togo,,Confirmed (per 100k),1.063,0.012079,0.011364,58.075,1,0,1,0
Libya,,Confirmed (per 100k),0.859,0.022869,0.026634,22.273,1,0,1,-2
Bhutan,,Confirmed (per 100k),0.778,0.018514,0.023810,25.298,1,0,1,1
Kenya,,Confirmed (per 100k),0.563,0.020723,0.036775,16.464,1,0,1,0
Malawi,,Confirmed (per 100k),0.120,0.005227,0.043478,12.028,0,1,1,1
"Chongqing, China",,Confirmed (per 100k),1.883,0.000929,0.000493,1402.237,0,0,0,0
"Anhui, China",,Confirmed (per 100k),1.584,0.000228,0.000144,4803.857,0,0,0,0
"Guangdong, China",,Confirmed (per 100k),1.416,0.002046,0.001445,478.445,0,0,0,0
"Tianjin, China",,Confirmed (per 100k),1.214,0.003670,0.003023,227.699,0,0,0,0
"Fujian, China",,Confirmed (per 100k),0.908,0.000731,0.000805,859.849,0,0,0,0
"Inner Mongolia, China",,Confirmed (per 100k),0.767,0.002260,0.002946,233.590,0,0,0,0
"Shaanxi, China",,Confirmed (per 100k),0.728,0.008568,0.011777,54.984,0,0,0,0
"Sichuan, China",,Confirmed (per 100k),0.676,0.000172,0.000255,2720.256,0,0,0,0
Madagascar,,Confirmed (per 100k),0.437,0.005675,0.012987,52.080,0,0,0,0
"Hebei, China",,Confirmed (per 100k),0.436,0.000190,0.000436,1589.733,0,0,0,0
Gambia,,Confirmed (per 100k),0.414,0.005911,0.014286,46.093,0,0,0,0
"Jilin, China",,Confirmed (per 100k),0.390,0.002103,0.005391,125.459,0,0,0,0
"Liaoning, China",,Confirmed (per 100k),0.334,0.000327,0.000978,705.970,0,0,0,0
Central African Republic,,Confirmed (per 100k),0.290,0.005916,0.020408,30.151,0,0,0,0
Syria,,Confirmed (per 100k),0.240,0.007347,0.030612,20.523,0,0,0,-2
Chad,,Confirmed (per 100k),0.201,0.008697,0.043290,14.831,0,0,0,-1
Taiwan,,Confirmed (per 100k),0.189,0.002399,0.012698,53.025,0,0,0,0
Zimbabwe,,Confirmed (per 100k),0.188,0.004806,0.025510,24.328,0,0,0,-2
Nicaragua,,Confirmed (per 100k),0.151,0.002156,0.014286,46.093,0,0,0,0
Uganda,,Confirmed (per 100k),0.138,0.002499,0.018141,34.570,0,0,0,0
Mozambique,,Confirmed (per 100k),0.131,0.005485,0.041812,14.553,0,0,0,-1
Ethiopia,,Confirmed (per 100k),0.101,0.003852,0.038177,16.242,0,0,0,-1
Angola,,Confirmed (per 100k),0.076066,0.002608,0.034286,18.020,0,0,0,0
