location,fips,metric,value,change (avg),growth rate,doubling time (days),severity (change),severity (growth),severity,severity (trend)
"Amelia, Virginia",51007,Deaths (per 100k),7.607,1.087,0.143,1.710,4,5,9,0
"Turner, Georgia",13287,Deaths (per 100k),75.141,8.945,0.119,3.524,5,3,8,-1
"Wilcox, Georgia",13315,Deaths (per 100k),69.485,9.926,0.143,3.106,5,3,8,-2
"Hall, Nebraska",31079,Deaths (per 100k),19.559,1.863,0.095238,2.758,4,4,8,8
"James City, Virginia",51095,Deaths (per 100k),15.682,1.867,0.119,2.688,4,4,8,-1
"Macon, Georgia",13193,Deaths (per 100k),15.448,2.207,0.143,2.409,4,4,8,-1
"Gage, Nebraska",31067,Deaths (per 100k),13.945,1.328,0.095238,2.758,4,4,8,8
"Madison, Florida",12079,Deaths (per 100k),10.815,1.545,0.143,2.409,4,4,8,-1
"Calhoun, Texas",48057,Deaths (per 100k),9.394,1.342,0.143,2.758,4,4,8,-1
"Bradford, Pennsylvania",42015,Deaths (per 100k),8.289,1.184,0.143,2.688,4,4,8,-1
"Hanover, Virginia",51085,Deaths (per 100k),6.496,0.928,0.143,1.508,3,5,8,0
"Petersburg, Virginia",51730,Deaths (per 100k),6.380,0.911,0.143,1.710,3,5,8,0
"Accomack, Virginia",51001,Deaths (per 100k),6.189,0.884,0.143,1.000,3,5,8,0
"Manassas Park, Virginia",51685,Deaths (per 100k),5.721,0.817,0.143,1.710,3,5,8,0
"Southampton, Virginia",51175,Deaths (per 100k),5.672,0.810,0.143,1.710,3,5,8,0
"Washington, Virginia",51191,Deaths (per 100k),5.582,0.797,0.143,1.710,3,5,8,0
"Isle of Wight, Virginia",51093,Deaths (per 100k),5.390,0.770,0.143,1.710,3,5,8,0
"Greene, Virginia",51079,Deaths (per 100k),5.046,0.721,0.143,1.710,3,5,8,0
"Pickens, Alabama",1107,Deaths (per 100k),5.018,0.717,0.143,1.710,3,5,8,0
"Hendry, Florida",12051,Deaths (per 100k),4.759,0.680,0.143,1.710,3,5,8,1
"Scott, Virginia",51169,Deaths (per 100k),4.637,0.662,0.143,1.710,3,5,8,0
"Nobles, Minnesota",27105,Deaths (per 100k),4.623,0.660,0.143,1.710,3,5,8,0
"New Kent, Virginia",51127,Deaths (per 100k),4.331,0.619,0.143,1.710,3,5,8,0
"Prince William, Virginia",51153,Deaths (per 100k),3.827,0.516,0.135,1.916,3,5,8,0
"Clay, Indiana",18021,Deaths (per 100k),3.813,0.545,0.143,1.710,3,5,8,0
"Hocking, Ohio",39073,Deaths (per 100k),3.538,0.505,0.143,1.710,3,5,8,0
"Wythe, Virginia",51197,Deaths (per 100k),3.486,0.498,0.143,1.710,3,5,8,0
"Mecklenburg, Virginia",51117,Deaths (per 100k),3.269,0.467,0.143,1.710,3,5,8,0
"Suffolk, Virginia",51800,Deaths (per 100k),3.257,0.465,0.143,1.710,3,5,8,0
"Wabash, Indiana",18169,Deaths (per 100k),3.226,0.461,0.143,1.710,3,5,8,0
"Amherst, Virginia",51009,Deaths (per 100k),3.164,0.452,0.143,1.710,3,5,8,0
"Albemarle, Virginia",51003,Deaths (per 100k),2.744,0.392,0.143,1.710,3,5,8,0
"Escambia, Alabama",1053,Deaths (per 100k),2.730,0.390,0.143,1.710,3,5,8,0
"Gloucester, Virginia",51073,Deaths (per 100k),2.678,0.383,0.143,1.710,3,5,8,0
"Wise, Virginia",51195,Deaths (per 100k),2.675,0.382,0.143,1.710,3,5,8,0
"Jefferson, Illinois",17081,Deaths (per 100k),2.654,0.379,0.143,1.710,3,5,8,0
"Danville, Virginia",51590,Deaths (per 100k),2.497,0.357,0.143,1.710,3,5,8,0
"Chilton, Alabama",1021,Deaths (per 100k),2.251,0.322,0.143,1.710,3,5,8,0
"Spotsylvania, Virginia",51177,Deaths (per 100k),2.202,0.315,0.143,1.710,3,5,8,0
"Marshall, Indiana",18099,Deaths (per 100k),2.162,0.309,0.143,1.710,3,5,8,0
"Chesterfield, Virginia",51041,Deaths (per 100k),1.984,0.283,0.143,1.710,3,5,8,0
"Henry, Virginia",51089,Deaths (per 100k),1.978,0.283,0.143,1.710,3,5,8,0
"Culpeper, Virginia",51047,Deaths (per 100k),1.901,0.272,0.143,1.710,3,5,8,0
"Newton, Missouri",29145,Deaths (per 100k),1.717,0.245,0.143,1.710,3,5,8,0
"Pittsylvania, Virginia",51143,Deaths (per 100k),1.657,0.237,0.143,1.710,3,5,8,0
"Chaves, New Mexico",35005,Deaths (per 100k),1.548,0.221,0.143,1.710,3,5,8,0
"Jefferson, Ohio",39081,Deaths (per 100k),1.531,0.219,0.143,1.710,3,5,8,0
"Fauquier, Virginia",51061,Deaths (per 100k),1.404,0.201,0.143,1.710,3,5,8,0
"Washington, Texas",48477,Deaths (per 100k),30.656,2.787,0.090909,3.702,4,3,7,2
"Daviess, Indiana",18027,Deaths (per 100k),20.989,2.570,0.122,3.338,4,3,7,-1
"Grady, Georgia",13131,Deaths (per 100k),12.179,1.160,0.095238,3.454,4,3,7,2
"Oscoda, Michigan",26135,Deaths (per 100k),12.134,1.733,0.143,3.106,4,3,7,-2
"Quay, New Mexico",35037,Deaths (per 100k),12.117,1.731,0.143,3.106,4,3,7,-2
"Crittenden, Kentucky",21055,Deaths (per 100k),11.356,1.622,0.143,3.106,4,3,7,-2
"Moore, Texas",48341,Deaths (per 100k),9.551,1.364,0.143,3.106,4,3,7,-2
"Putnam, Georgia",13237,Deaths (per 100k),9.042,1.292,0.143,3.802,4,3,7,-1
"Chatham, North Carolina",37037,Deaths (per 100k),8.057,0.959,0.119,2.688,3,4,7,-1
"Butts, Georgia",13035,Deaths (per 100k),8.021,1.146,0.143,3.106,4,3,7,-2
"Franklin, Pennsylvania",42055,Deaths (per 100k),6.450,0.921,0.143,2.409,3,4,7,-1
"Montague, Texas",48337,Deaths (per 100k),5.046,0.721,0.143,2.409,3,4,7,-1
"DeWitt, Texas",48123,Deaths (per 100k),4.960,0.709,0.143,2.409,3,4,7,-1
"Clarke, Alabama",1025,Deaths (per 100k),4.233,0.605,0.143,2.409,3,4,7,-1
"Edgefield, South Carolina",45037,Deaths (per 100k),3.668,0.524,0.143,2.409,3,4,7,-1
"Elmore, Idaho",16039,Deaths (per 100k),3.635,0.519,0.143,2.409,3,4,7,-1
"Newport News, Virginia",51700,Deaths (per 100k),3.348,0.399,0.119,2.688,3,4,7,-1
"Bibb, Georgia",13021,Deaths (per 100k),3.265,0.373,0.114,2.758,3,4,7,0
"Livingston, Illinois",17105,Deaths (per 100k),2.805,0.401,0.143,2.409,3,4,7,-1
"Woodford, Illinois",17203,Deaths (per 100k),2.600,0.371,0.143,2.409,3,4,7,-1
"Warren, Pennsylvania",42123,Deaths (per 100k),2.552,0.365,0.143,2.409,3,4,7,-1
"Pasquotank, North Carolina",37139,Deaths (per 100k),2.511,0.359,0.143,2.409,3,4,7,-1
"Bryan, Oklahoma",40013,Deaths (per 100k),2.084,0.298,0.143,2.409,3,4,7,-1
"Coffee, Alabama",1031,Deaths (per 100k),1.911,0.273,0.143,2.409,3,4,7,-1
"Lycoming, Pennsylvania",42081,Deaths (per 100k),1.765,0.252,0.143,2.409,3,4,7,-1
"Walker, Texas",48471,Deaths (per 100k),1.370,0.196,0.143,1.710,2,5,7,0
"Stafford, Virginia",51179,Deaths (per 100k),1.308,0.187,0.143,1.710,2,5,7,0
"Ross, Ohio",39141,Deaths (per 100k),1.304,0.186,0.143,1.710,2,5,7,0
"Rockingham, Virginia",51165,Deaths (per 100k),1.220,0.174,0.143,1.710,2,5,7,0
"Lynchburg, Virginia",51680,Deaths (per 100k),1.217,0.174,0.143,1.710,2,5,7,0
"Woodbury, Iowa",19193,Deaths (per 100k),0.970,0.139,0.143,1.710,2,5,7,0
"Randolph, Georgia",13243,Deaths (per 100k),265.565,12.646,0.047619,12.127,5,1,6,-1
"Early, Georgia",13099,Deaths (per 100k),147.203,9.814,0.066667,7.074,5,1,6,-1
"Rockland, New York",36087,Deaths (per 100k),133.829,6.051,0.045216,12.092,5,1,6,2
"Toole, Montana",30101,Deaths (per 100k),126.689,6.033,0.047619,11.780,5,1,6,-1
"Greer, Oklahoma",40055,Deaths (per 100k),105.042,5.002,0.047619,12.820,5,1,6,0
"Hudson, New Jersey",34017,Deaths (per 100k),99.050,5.227,0.052767,11.693,5,1,6,0
"Pointe Coupee, Louisiana",22077,Deaths (per 100k),50.621,3.945,0.077922,6.463,4,2,6,0
"Leflore, Mississippi",28083,Deaths (per 100k),46.127,3.548,0.076923,6.777,4,2,6,1
"Worth, Georgia",13321,Deaths (per 100k),44.451,3.528,0.079365,6.995,4,2,6,0
"Steuben, New York",36101,Deaths (per 100k),34.599,2.546,0.073593,6.456,4,2,6,1
"Beaver, Pennsylvania",42007,Deaths (per 100k),28.671,2.789,0.097264,5.777,4,2,6,0
"Boone, Indiana",18011,Deaths (per 100k),28.006,2.527,0.090226,5.191,4,2,6,-1
"Montgomery, Pennsylvania",42091,Deaths (per 100k),27.680,2.287,0.082609,6.772,4,2,6,0
"Monroe, Mississippi",28095,Deaths (per 100k),25.530,2.431,0.095238,5.307,4,2,6,-1
"Washington, Oklahoma",40147,Deaths (per 100k),25.229,1.941,0.076923,5.885,4,2,6,1
"Butler, Kentucky",21031,Deaths (per 100k),23.294,2.218,0.095238,5.885,4,2,6,0
"Jones, North Carolina",37103,Deaths (per 100k),21.234,1.517,0.071429,6.579,4,2,6,0
"Catahoula, Louisiana",22025,Deaths (per 100k),21.066,1.505,0.071429,5.191,4,2,6,6
"Delaware, Oklahoma",40041,Deaths (per 100k),20.926,2.325,0.111,4.397,4,2,6,-2
"Berks, Pennsylvania",42011,Deaths (per 100k),20.420,1.764,0.086379,6.539,4,2,6,0
"Oglethorpe, Georgia",13221,Deaths (per 100k),19.661,1.872,0.095238,5.885,4,2,6,0
"Charles, Maryland",24017,Deaths (per 100k),19.601,1.488,0.075893,6.497,4,2,6,0
"Clarke, Mississippi",28023,Deaths (per 100k),19.304,1.838,0.095238,5.538,4,2,6,0
"Smith, Mississippi",28129,Deaths (per 100k),18.849,1.795,0.095238,4.844,4,2,6,-1
"Graves, Kentucky",21083,Deaths (per 100k),18.784,1.917,0.102,4.358,4,2,6,-3
"Franklin, North Carolina",37069,Deaths (per 100k),18.655,1.435,0.076923,6.876,4,2,6,-1
"Avoyelles, Louisiana",22009,Deaths (per 100k),17.437,1.423,0.081633,6.058,4,2,6,0
"Caddo, Oklahoma",40015,Deaths (per 100k),17.384,1.490,0.085714,4.959,4,2,6,1
"Gordon, Georgia",13129,Deaths (per 100k),17.252,1.232,0.071429,6.301,4,2,6,2
"Muscatine, Iowa",19139,Deaths (per 100k),16.407,1.674,0.102,4.358,4,2,6,-1
"Marengo, Alabama",1091,Deaths (per 100k),15.904,1.515,0.095238,4.844,4,2,6,-1
"Warrick, Indiana",18173,Deaths (per 100k),14.286,1.134,0.079365,5.469,4,2,6,1
"Montgomery, Maryland",24031,Deaths (per 100k),13.229,1.033,0.078109,6.898,4,2,6,1
"Boone, Illinois",17007,Deaths (per 100k),13.073,1.334,0.102,4.080,4,2,6,-2
"Chester, Pennsylvania",42029,Deaths (per 100k),12.762,1.007,0.078891,6.916,4,2,6,0
"Columbia, Pennsylvania",42037,Deaths (per 100k),12.315,1.100,0.089286,6.440,4,2,6,0
"Grant, Kentucky",21081,Deaths (per 100k),11.967,1.140,0.095238,4.497,4,2,6,-1
"Iosco, Michigan",26069,Deaths (per 100k),11.939,1.137,0.095238,4.149,4,2,6,2
"Navajo, Arizona",4017,Deaths (per 100k),11.720,1.545,0.132,4.323,4,2,6,-1
"Shiawassee, Michigan",26155,Deaths (per 100k),8.808,0.839,0.095238,3.280,3,3,6,2
"Arenac, Michigan",26011,Deaths (per 100k),6.719,0.960,0.143,3.106,3,3,6,-2
"Jeff Davis, Georgia",13161,Deaths (per 100k),6.616,0.945,0.143,3.106,3,3,6,-2
"Windham, Connecticut",9015,Deaths (per 100k),5.994,0.612,0.102,3.663,3,3,6,-2
"Mahaska, Iowa",19123,Deaths (per 100k),4.526,0.647,0.143,3.106,3,3,6,-2
"Imperial, California",6025,Deaths (per 100k),4.415,0.394,0.089286,3.941,3,3,6,3
"Cass, North Dakota",38017,Deaths (per 100k),4.397,0.471,0.107,3.570,3,3,6,-1
"Churchill, Nevada",32001,Deaths (per 100k),4.015,0.574,0.143,3.106,3,3,6,-2
"Gladwin, Michigan",26051,Deaths (per 100k),3.929,0.561,0.143,3.106,3,3,6,-2
"Fannin, Georgia",13111,Deaths (per 100k),3.819,0.546,0.143,3.106,3,3,6,-2
"Grayson, Kentucky",21085,Deaths (per 100k),3.784,0.541,0.143,3.106,3,3,6,-2
"Carroll, Tennessee",47017,Deaths (per 100k),3.601,0.514,0.143,3.106,3,3,6,-2
"Huron, Michigan",26063,Deaths (per 100k),3.228,0.461,0.143,3.106,3,3,6,-2
"Black Hawk, Iowa",19013,Deaths (per 100k),3.048,0.327,0.107,3.802,3,3,6,-2
"Lyon, Kansas",20111,Deaths (per 100k),3.013,0.430,0.143,3.106,3,3,6,-2
"Clark, Wisconsin",55019,Deaths (per 100k),2.876,0.411,0.143,3.106,3,3,6,-2
"Cascade, Montana",30013,Deaths (per 100k),2.458,0.351,0.143,3.454,3,3,6,-1
"Robeson, North Carolina",37155,Deaths (per 100k),2.297,0.328,0.143,3.106,3,3,6,0
"Holmes, Ohio",39075,Deaths (per 100k),2.275,0.325,0.143,3.106,3,3,6,-2
"Mohave, Arizona",4015,Deaths (per 100k),1.414,0.202,0.143,3.106,3,3,6,-2
"White, Arkansas",5145,Deaths (per 100k),1.270,0.181,0.143,2.409,2,4,6,-1
"Comanche, Oklahoma",40031,Deaths (per 100k),0.828,0.118,0.143,2.409,2,4,6,-1
"Alachua, Florida",12001,Deaths (per 100k),0.372,0.053098,0.143,2.409,2,4,6,-1
"Terrell, Georgia",13273,Deaths (per 100k),210.995,8.373,0.039683,16.009,5,0,5,-1
"Union, New Jersey",34039,Deaths (per 100k),92.569,4.750,0.051318,10.811,4,1,5,-1
"Sumter, Georgia",13261,Deaths (per 100k),71.129,3.387,0.047619,12.028,4,1,5,0
"Passaic, New Jersey",34031,Deaths (per 100k),69.745,3.672,0.052653,10.520,4,1,5,0
"Orange, New York",36071,Deaths (per 100k),69.621,3.340,0.047974,11.510,4,1,5,1
"Wilkinson, Mississippi",28157,Deaths (per 100k),69.525,4.966,0.071429,8.429,4,1,5,0
"Plaquemines, Louisiana",22075,Deaths (per 100k),68.974,3.079,0.044643,12.959,4,1,5,0
"Fairfield, Connecticut",9001,Deaths (per 100k),65.194,2.877,0.044135,13.214,4,1,5,0
"Suffolk, New York",36103,Deaths (per 100k),64.946,2.960,0.045583,12.059,4,1,5,0
"Somerset, New Jersey",34035,Deaths (per 100k),59.586,2.649,0.044461,13.354,4,1,5,0
"Sussex, New Jersey",34037,Deaths (per 100k),58.368,2.847,0.048780,11.508,4,1,5,0
"Warren, New Jersey",34041,Deaths (per 100k),56.998,3.257,0.057143,9.671,4,1,5,0
"Upson, Georgia",13293,Deaths (per 100k),53.191,3.257,0.061224,8.313,4,1,5,-1
"Hartford, Connecticut",9003,Deaths (per 100k),52.595,3.252,0.061834,8.895,4,1,5,-1
"Hampden, Massachusetts",25013,Deaths (per 100k),52.319,2.542,0.048595,12.837,4,1,5,0
"Dooly, Georgia",13093,Deaths (per 100k),52.278,3.201,0.061224,8.197,4,1,5,0
"East Feliciana, Louisiana",22037,Deaths (per 100k),52.260,2.240,0.042857,13.282,4,1,5,0
"Calhoun, Georgia",13037,Deaths (per 100k),48.473,2.308,0.047619,11.433,4,1,5,0
"Chambers, Alabama",1017,Deaths (per 100k),48.115,2.148,0.044643,13.652,4,1,5,0
"Ocean, New Jersey",34029,Deaths (per 100k),47.103,2.000,0.042458,13.505,4,1,5,0
"Mercer, New Jersey",34021,Deaths (per 100k),44.362,2.411,0.054338,9.935,4,1,5,0
"New Haven, Connecticut",9009,Deaths (per 100k),43.521,2.390,0.054916,10.231,4,1,5,0
"Norfolk, Massachusetts",25021,Deaths (per 100k),41.031,2.365,0.057635,10.568,4,1,5,0
"Tallapoosa, Alabama",1123,Deaths (per 100k),39.636,2.477,0.062500,9.056,4,1,5,-1
"Brooks, Georgia",13027,Deaths (per 100k),38.817,2.773,0.071429,8.891,4,1,5,-1
"Hopkins, Kentucky",21107,Deaths (per 100k),38.043,2.558,0.067227,8.053,4,1,5,-1
"St. Landry, Louisiana",22097,Deaths (per 100k),37.748,2.261,0.059908,8.980,4,1,5,0
"Litchfield, Connecticut",9005,Deaths (per 100k),36.599,1.584,0.043290,13.687,4,1,5,0
"Lyon, Kentucky",21143,Deaths (per 100k),36.541,1.740,0.047619,12.127,4,1,5,0
"St. Mary, Louisiana",22101,Deaths (per 100k),36.476,2.605,0.071429,7.504,4,1,5,-1
"Suffolk, Massachusetts",25025,Deaths (per 100k),35.452,2.150,0.060652,9.961,4,1,5,0
"Caddo, Louisiana",22017,Deaths (per 100k),35.387,1.665,0.047059,13.167,4,1,5,0
"Middlesex, Connecticut",9007,Deaths (per 100k),35.091,2.199,0.062657,8.854,4,1,5,0
"Lafourche, Louisiana",22057,Deaths (per 100k),32.782,1.610,0.049107,12.253,4,1,5,-1
"Essex, Massachusetts",25009,Deaths (per 100k),31.051,1.557,0.050146,12.353,4,1,5,0
"Jackson, Kentucky",21109,Deaths (per 100k),30.010,2.144,0.071429,7.966,4,1,5,-2
"Monroe, Pennsylvania",42089,Deaths (per 100k),28.190,1.594,0.056548,10.631,4,1,5,0
"Philadelphia, Pennsylvania",42101,Deaths (per 100k),27.966,1.308,0.046759,12.567,4,1,5,0
"Lackawanna, Pennsylvania",42069,Deaths (per 100k),27.662,1.908,0.068966,8.115,4,1,5,-1
"Johnson, Indiana",18081,Deaths (per 100k),27.186,1.174,0.043189,13.407,4,1,5,2
"Mahoning, Ohio",39099,Deaths (per 100k),27.112,1.124,0.041475,13.937,4,1,5,2
"Plymouth, Massachusetts",25023,Deaths (per 100k),27.053,1.316,0.048632,13.095,4,1,5,0
"Clarendon, South Carolina",45027,Deaths (per 100k),26.671,1.270,0.047619,11.896,4,1,5,0
"Middlesex, Massachusetts",25017,Deaths (per 100k),26.556,1.507,0.056742,10.862,4,1,5,0
"Lapeer, Michigan",26087,Deaths (per 100k),26.254,1.631,0.062112,9.839,4,1,5,-1
"Adair, Kentucky",21001,Deaths (per 100k),26.039,1.488,0.057143,9.006,4,1,5,2
"Winona, Minnesota",27169,Deaths (per 100k),25.751,1.415,0.054945,9.492,4,1,5,0
"Waldo, Maine",23027,Deaths (per 100k),25.179,1.799,0.071429,7.966,4,1,5,-2
"Otsego, Michigan",26137,Deaths (per 100k),24.323,1.737,0.071429,8.660,4,1,5,-1
"Chickasaw, Mississippi",28017,Deaths (per 100k),23.388,1.671,0.071429,7.966,4,1,5,-1
"East Baton Rouge, Louisiana",22033,Deaths (per 100k),22.724,1.104,0.048571,11.841,4,1,5,1
"Sullivan, New York",36105,Deaths (per 100k),22.537,1.326,0.058824,8.362,4,1,5,1
"Wilkinson, Georgia",13319,Deaths (per 100k),22.336,1.595,0.071429,7.966,4,1,5,-1
"Cook, Illinois",17031,Deaths (per 100k),22.174,1.060,0.047786,12.243,4,1,5,1
"Delaware, Pennsylvania",42045,Deaths (per 100k),21.703,1.260,0.058072,10.116,4,1,5,-1
"Panola, Texas",48365,Deaths (per 100k),21.557,1.232,0.057143,8.660,4,1,5,2
"Pike, Pennsylvania",42103,Deaths (per 100k),21.502,1.024,0.047619,12.300,4,1,5,0
"Jasper, Illinois",17079,Deaths (per 100k),20.812,1.487,0.071429,7.966,4,1,5,-1
"Camden, New Jersey",34007,Deaths (per 100k),20.534,1.128,0.054945,10.064,4,1,5,1
"Erie, New York",36029,Deaths (per 100k),20.464,1.353,0.066109,7.209,4,1,5,-1
"Suwannee, Florida",12121,Deaths (per 100k),20.263,1.287,0.063492,9.353,4,1,5,-1
"Bucks, Pennsylvania",42017,Deaths (per 100k),20.055,1.342,0.066893,8.378,4,1,5,-1
"Saginaw, Michigan",26145,Deaths (per 100k),19.943,1.050,0.052632,10.393,4,1,5,0
"District of Columbia, District of Columbia",11001,Deaths (per 100k),19.695,1.073,0.054471,10.073,4,1,5,1
"San Juan, New Mexico",35045,Deaths (per 100k),19.361,1.268,0.065476,7.903,4,1,5,-1
"Luzerne, Pennsylvania",42079,Deaths (per 100k),18.903,1.305,0.069048,7.583,4,1,5,-1
"McDuffie, Georgia",13189,Deaths (per 100k),18.769,1.341,0.071429,7.273,4,1,5,-1
"Ripley, Indiana",18137,Deaths (per 100k),17.653,1.009,0.057143,7.619,4,1,5,5
"Kankakee, Illinois",17091,Deaths (per 100k),17.294,1.170,0.067669,7.041,4,1,5,2
"Prince George's, Maryland",24033,Deaths (per 100k),16.496,1.147,0.069524,7.662,4,1,5,1
"Morehouse, Louisiana",22067,Deaths (per 100k),16.081,1.149,0.071429,7.966,4,1,5,-1
"Arapahoe, Colorado",8005,Deaths (per 100k),15.383,1.001,0.065064,7.830,4,1,5,1
"Lucas, Ohio",39095,Deaths (per 100k),12.840,0.900,0.070130,6.733,3,2,5,1
"Wood, Ohio",39173,Deaths (per 100k),11.466,0.983,0.085714,6.116,3,2,5,0
"McKinley, New Mexico",35031,Deaths (per 100k),11.210,0.801,0.071429,6.926,3,2,5,-1
"Clay, Mississippi",28025,Deaths (per 100k),10.354,0.740,0.071429,6.579,3,2,5,-3
"Harrison, Indiana",18061,Deaths (per 100k),9.873,0.705,0.071429,5.885,3,2,5,1
"Geauga, Ohio",39055,Deaths (per 100k),9.610,0.763,0.079365,6.995,3,2,5,0
"Fayette, Illinois",17051,Deaths (per 100k),9.374,0.670,0.071429,5.191,3,2,5,5
"Assumption, Louisiana",22007,Deaths (per 100k),9.136,0.653,0.071429,5.191,3,2,5,5
"Columbus, North Carolina",37047,Deaths (per 100k),9.008,0.772,0.085714,5.654,3,2,5,-3
"Alexandria, Virginia",51510,Deaths (per 100k),8.781,0.627,0.071429,6.381,3,2,5,-1
"Niagara, New York",36063,Deaths (per 100k),8.601,0.614,0.071429,6.193,3,2,5,0
"Noble, Indiana",18113,Deaths (per 100k),8.378,0.898,0.107,5.422,3,2,5,0
"Forrest, Mississippi",28035,Deaths (per 100k),8.011,0.763,0.095238,4.670,3,2,5,1
"Broome, New York",36007,Deaths (per 100k),7.875,0.525,0.066667,6.678,3,2,5,3
"Grant, Indiana",18053,Deaths (per 100k),7.602,0.652,0.085714,5.422,3,2,5,1
"Rutherford, North Carolina",37161,Deaths (per 100k),7.459,0.639,0.085714,5.885,3,2,5,1
"Apache, Arizona",4001,Deaths (per 100k),6.955,0.994,0.143,4.080,3,2,5,-2
"Muskegon, Michigan",26121,Deaths (per 100k),6.914,0.576,0.083333,5.786,3,2,5,0
"Fairfax, Virginia",51059,Deaths (per 100k),6.623,0.486,0.073308,5.974,3,2,5,-1
"Auglaize, Ohio",39011,Deaths (per 100k),6.571,0.626,0.095238,5.885,3,2,5,0
"Calvert, Maryland",24009,Deaths (per 100k),6.485,0.618,0.095238,4.497,3,2,5,-1
"Jefferson, Texas",48245,Deaths (per 100k),6.360,0.511,0.080357,5.808,3,2,5,0
"Dorchester, Maryland",24019,Deaths (per 100k),6.264,0.447,0.071429,5.191,3,2,5,5
"Clay, Minnesota",27027,Deaths (per 100k),6.228,0.445,0.071429,6.579,3,2,5,0
"Grant, Wisconsin",55043,Deaths (per 100k),5.832,0.555,0.095238,6.232,3,2,5,0
"Dauphin, Pennsylvania",42043,Deaths (per 100k),5.749,0.462,0.080357,5.808,3,2,5,1
"Broomfield, Colorado",8014,Deaths (per 100k),5.677,0.405,0.071429,5.191,3,2,5,5
"Lebanon, Pennsylvania",42075,Deaths (per 100k),5.642,0.605,0.107,4.844,3,2,5,-1
"Huntington, Indiana",18069,Deaths (per 100k),5.476,0.391,0.071429,6.579,3,2,5,0
"Orange, North Carolina",37135,Deaths (per 100k),5.388,0.481,0.089286,4.358,3,2,5,-2
"Colleton, South Carolina",45029,Deaths (per 100k),5.308,0.379,0.071429,6.579,3,2,5,0
"Putnam, Tennessee",47141,Deaths (per 100k),4.985,0.356,0.071429,6.579,3,2,5,-1
"Madison, Illinois",17119,Deaths (per 100k),4.944,0.435,0.087912,5.538,3,2,5,-2
"Cecil, Maryland",24015,Deaths (per 100k),4.861,0.417,0.085714,5.885,3,2,5,0
"Oneida, New York",36065,Deaths (per 100k),4.810,0.437,0.090909,4.695,3,2,5,1
"Marion, Ohio",39101,Deaths (per 100k),4.609,0.439,0.095238,4.149,3,2,5,-3
"Pittsburg, Oklahoma",40121,Deaths (per 100k),4.581,0.327,0.071429,6.579,3,2,5,0
"Carteret, North Carolina",37031,Deaths (per 100k),4.318,0.411,0.095238,5.538,3,2,5,0
"Allegany, Maryland",24001,Deaths (per 100k),4.260,0.406,0.095238,4.497,3,2,5,-1
"Potter, Texas",48375,Deaths (per 100k),4.258,0.365,0.085714,5.191,3,2,5,0
"Charlottesville, Virginia",51540,Deaths (per 100k),4.231,0.302,0.071429,6.579,3,2,5,0
"Erie, Ohio",39043,Deaths (per 100k),4.040,0.385,0.095238,5.538,3,2,5,0
