State,Metric,Date,Value
Nevada,Deaths,2020-03-27T04:00:00Z,10
Nevada,Deaths,2020-03-28T04:00:00Z,10
Nevada,Deaths,2020-03-29T04:00:00Z,15
Nevada,Deaths,2020-03-30T04:00:00Z,15
Nevada,Deaths,2020-03-31T04:00:00Z,26
Nevada,Deaths,2020-04-01T04:00:00Z,31
Nevada,Deaths,2020-04-02T04:00:00Z,38
Nevada,Deaths,2020-04-03T04:00:00Z,43
Nevada,Deaths,2020-04-04T04:00:00Z,46
Nevada,Deaths,2020-04-05T04:00:00Z,46
Nevada,Deaths,2020-04-06T04:00:00Z,46
Nevada,Deaths,2020-04-07T04:00:00Z,72
Nevada,Deaths,2020-04-08T04:00:00Z,72
Nevada,Deaths,2020-04-09T04:00:00Z,81
Nevada,Deaths,2020-04-10T04:00:00Z,90
Nevada,Deaths (per 100k),2020-03-22T04:00:00Z,0.06
Nevada,Deaths (per 100k),2020-03-23T04:00:00Z,0.13
Nevada,Deaths (per 100k),2020-03-24T04:00:00Z,0.13
Nevada,Deaths (per 100k),2020-03-25T04:00:00Z,0.19
Nevada,Deaths (per 100k),2020-03-26T04:00:00Z,0.32
Nevada,Deaths (per 100k),2020-03-27T04:00:00Z,0.32
Nevada,Deaths (per 100k),2020-03-28T04:00:00Z,0.32
Nevada,Deaths (per 100k),2020-03-29T04:00:00Z,0.49
Nevada,Deaths (per 100k),2020-03-30T04:00:00Z,0.49
Nevada,Deaths (per 100k),2020-03-31T04:00:00Z,0.84
Nevada,Deaths (per 100k),2020-04-01T04:00:00Z,1.01
Nevada,Deaths (per 100k),2020-04-02T04:00:00Z,1.23
Nevada,Deaths (per 100k),2020-04-03T04:00:00Z,1.40
Nevada,Deaths (per 100k),2020-04-04T04:00:00Z,1.49
Nevada,Deaths (per 100k),2020-04-05T04:00:00Z,1.49
Nevada,Deaths (per 100k),2020-04-06T04:00:00Z,1.49
Nevada,Deaths (per 100k),2020-04-07T04:00:00Z,2.34
Nevada,Deaths (per 100k),2020-04-08T04:00:00Z,2.34
Nevada,Deaths (per 100k),2020-04-09T04:00:00Z,2.63
Nevada,Deaths (per 100k),2020-04-10T04:00:00Z,2.92
Utah,Confirmed,2020-03-22T04:00:00Z,162
Utah,Confirmed,2020-03-23T04:00:00Z,257
Utah,Confirmed,2020-03-24T04:00:00Z,298
Utah,Confirmed,2020-03-25T04:00:00Z,340
Utah,Confirmed,2020-03-26T04:00:00Z,396
Utah,Confirmed,2020-03-27T04:00:00Z,472
Utah,Confirmed,2020-03-28T04:00:00Z,602
Utah,Confirmed,2020-03-29T04:00:00Z,720
Utah,Confirmed,2020-03-30T04:00:00Z,798
Utah,Confirmed,2020-03-31T04:00:00Z,888
Utah,Confirmed,2020-04-01T04:00:00Z,888
Utah,Confirmed,2020-04-02T04:00:00Z,1092
Utah,Confirmed,2020-04-03T04:00:00Z,1255
Utah,Confirmed,2020-04-04T04:00:00Z,1435
Utah,Confirmed,2020-04-05T04:00:00Z,1608
Utah,Confirmed,2020-04-06T04:00:00Z,1685
Utah,Confirmed,2020-04-07T04:00:00Z,1746
Utah,Confirmed,2020-04-08T04:00:00Z,1855
Utah,Confirmed,2020-04-09T04:00:00Z,1856
Utah,Confirmed,2020-04-10T04:00:00Z,2103
Utah,Confirmed (per 100k),2020-03-22T04:00:00Z,5.05
Utah,Confirmed (per 100k),2020-03-23T04:00:00Z,8.02
Utah,Confirmed (per 100k),2020-03-24T04:00:00Z,9.30
Utah,Confirmed (per 100k),2020-03-25T04:00:00Z,10.61
Utah,Confirmed (per 100k),2020-03-26T04:00:00Z,12.35
Utah,Confirmed (per 100k),2020-03-27T04:00:00Z,14.72
Utah,Confirmed (per 100k),2020-03-28T04:00:00Z,18.78
Utah,Confirmed (per 100k),2020-03-29T04:00:00Z,22.46
Utah,Confirmed (per 100k),2020-03-30T04:00:00Z,24.89
Utah,Confirmed (per 100k),2020-03-31T04:00:00Z,27.70
Utah,Confirmed (per 100k),2020-04-01T04:00:00Z,27.70
Utah,Confirmed (per 100k),2020-04-02T04:00:00Z,34.06
Utah,Confirmed (per 100k),2020-04-03T04:00:00Z,39.15
Utah,Confirmed (per 100k),2020-04-04T04:00:00Z,44.76
Utah,Confirmed (per 100k),2020-04-05T04:00:00Z,50.16
Utah,Confirmed (per 100k),2020-04-06T04:00:00Z,52.56
Utah,Confirmed (per 100k),2020-04-07T04:00:00Z,54.46
Utah,Confirmed (per 100k),2020-04-08T04:00:00Z,57.86
Utah,Confirmed (per 100k),2020-04-09T04:00:00Z,57.89
Utah,Confirmed (per 100k),2020-04-10T04:00:00Z,65.60
Utah,Deaths,2020-03-22T04:00:00Z,1
Utah,Deaths,2020-03-23T04:00:00Z,1
Utah,Deaths,2020-03-24T04:00:00Z,1
Utah,Deaths,2020-03-25T04:00:00Z,1
Utah,Deaths,2020-03-26T04:00:00Z,1
Utah,Deaths,2020-03-27T04:00:00Z,1
Utah,Deaths,2020-03-28T04:00:00Z,1
Utah,Deaths,2020-03-29T04:00:00Z,2
Utah,Deaths,2020-03-30T04:00:00Z,4
Utah,Deaths,2020-03-31T04:00:00Z,5
Utah,Deaths,2020-04-01T04:00:00Z,5
Utah,Deaths,2020-04-02T04:00:00Z,7
Utah,Deaths,2020-04-03T04:00:00Z,7
Utah,Deaths,2020-04-04T04:00:00Z,8
Utah,Deaths,2020-04-05T04:00:00Z,8
Utah,Deaths,2020-04-06T04:00:00Z,13
Utah,Deaths,2020-04-07T04:00:00Z,13
Utah,Deaths,2020-04-08T04:00:00Z,13
Utah,Deaths,2020-04-09T04:00:00Z,13
Utah,Deaths,2020-04-10T04:00:00Z,17
Utah,Deaths (per 100k),2020-03-22T04:00:00Z,0.03
Utah,Deaths (per 100k),2020-03-23T04:00:00Z,0.03
Utah,Deaths (per 100k),2020-03-24T04:00:00Z,0.03
Utah,Deaths (per 100k),2020-03-25T04:00:00Z,0.03
Utah,Deaths (per 100k),2020-03-26T04:00:00Z,0.03
Utah,Deaths (per 100k),2020-03-27T04:00:00Z,0.03
Utah,Deaths (per 100k),2020-03-28T04:00:00Z,0.03
Utah,Deaths (per 100k),2020-03-29T04:00:00Z,0.06
Utah,Deaths (per 100k),2020-03-30T04:00:00Z,0.12
Utah,Deaths (per 100k),2020-03-31T04:00:00Z,0.16
Utah,Deaths (per 100k),2020-04-01T04:00:00Z,0.16
Utah,Deaths (per 100k),2020-04-02T04:00:00Z,0.22
Utah,Deaths (per 100k),2020-04-03T04:00:00Z,0.22
Utah,Deaths (per 100k),2020-04-04T04:00:00Z,0.25
Utah,Deaths (per 100k),2020-04-05T04:00:00Z,0.25
Utah,Deaths (per 100k),2020-04-06T04:00:00Z,0.41
Utah,Deaths (per 100k),2020-04-07T04:00:00Z,0.41
Utah,Deaths (per 100k),2020-04-08T04:00:00Z,0.41
Utah,Deaths (per 100k),2020-04-09T04:00:00Z,0.41
Utah,Deaths (per 100k),2020-04-10T04:00:00Z,0.53
Minnesota,Confirmed,2020-03-22T04:00:00Z,167
Minnesota,Confirmed,2020-03-23T04:00:00Z,234
Minnesota,Confirmed,2020-03-24T04:00:00Z,261
Minnesota,Confirmed,2020-03-25T04:00:00Z,286
Minnesota,Confirmed,2020-03-26T04:00:00Z,344
Minnesota,Confirmed,2020-03-27T04:00:00Z,396
Minnesota,Confirmed,2020-03-28T04:00:00Z,441
Minnesota,Confirmed,2020-03-29T04:00:00Z,503
Minnesota,Confirmed,2020-03-30T04:00:00Z,576
Minnesota,Confirmed,2020-03-31T04:00:00Z,629
Minnesota,Confirmed,2020-04-01T04:00:00Z,689
Minnesota,Confirmed,2020-04-02T04:00:00Z,742
Minnesota,Confirmed,2020-04-03T04:00:00Z,788
Minnesota,Confirmed,2020-04-04T04:00:00Z,865
Minnesota,Confirmed,2020-04-05T04:00:00Z,935
Minnesota,Confirmed,2020-04-06T04:00:00Z,986
Minnesota,Confirmed,2020-04-07T04:00:00Z,1069
Minnesota,Confirmed,2020-04-08T04:00:00Z,1154
Minnesota,Confirmed,2020-04-09T04:00:00Z,1240
Minnesota,Confirmed,2020-04-10T04:00:00Z,1336
Minnesota,Confirmed (per 100k),2020-03-22T04:00:00Z,2.96
Minnesota,Confirmed (per 100k),2020-03-23T04:00:00Z,4.15
Minnesota,Confirmed (per 100k),2020-03-24T04:00:00Z,4.63
Minnesota,Confirmed (per 100k),2020-03-25T04:00:00Z,5.07
Minnesota,Confirmed (per 100k),2020-03-26T04:00:00Z,6.10
Minnesota,Confirmed (per 100k),2020-03-27T04:00:00Z,7.02
Minnesota,Confirmed (per 100k),2020-03-28T04:00:00Z,7.82
Minnesota,Confirmed (per 100k),2020-03-29T04:00:00Z,8.92
Minnesota,Confirmed (per 100k),2020-03-30T04:00:00Z,10.21
Minnesota,Confirmed (per 100k),2020-03-31T04:00:00Z,11.15
Minnesota,Confirmed (per 100k),2020-04-01T04:00:00Z,12.22
Minnesota,Confirmed (per 100k),2020-04-02T04:00:00Z,13.16
Minnesota,Confirmed (per 100k),2020-04-03T04:00:00Z,13.97
Minnesota,Confirmed (per 100k),2020-04-04T04:00:00Z,15.34
Minnesota,Confirmed (per 100k),2020-04-05T04:00:00Z,16.58
Minnesota,Confirmed (per 100k),2020-04-06T04:00:00Z,17.48
Minnesota,Confirmed (per 100k),2020-04-07T04:00:00Z,18.96
Minnesota,Confirmed (per 100k),2020-04-08T04:00:00Z,20.46
Minnesota,Confirmed (per 100k),2020-04-09T04:00:00Z,21.99
Minnesota,Confirmed (per 100k),2020-04-10T04:00:00Z,23.69
Minnesota,Deaths,2020-03-22T04:00:00Z,1
Minnesota,Deaths,2020-03-23T04:00:00Z,1
Minnesota,Deaths,2020-03-24T04:00:00Z,1
Minnesota,Deaths,2020-03-25T04:00:00Z,1
Minnesota,Deaths,2020-03-26T04:00:00Z,2
Minnesota,Deaths,2020-03-27T04:00:00Z,4
Minnesota,Deaths,2020-03-28T04:00:00Z,5
Minnesota,Deaths,2020-03-29T04:00:00Z,9
Minnesota,Deaths,2020-03-30T04:00:00Z,10
Minnesota,Deaths,2020-03-31T04:00:00Z,12
Minnesota,Deaths,2020-04-01T04:00:00Z,17
Minnesota,Deaths,2020-04-02T04:00:00Z,18
Minnesota,Deaths,2020-04-03T04:00:00Z,22
Minnesota,Deaths,2020-04-04T04:00:00Z,24
Minnesota,Deaths,2020-04-05T04:00:00Z,29
Minnesota,Deaths,2020-04-06T04:00:00Z,30
Minnesota,Deaths,2020-04-07T04:00:00Z,34
Minnesota,Deaths,2020-04-08T04:00:00Z,39
Minnesota,Deaths,2020-04-09T04:00:00Z,50
Minnesota,Deaths,2020-04-10T04:00:00Z,57
Minnesota,Deaths (per 100k),2020-03-22T04:00:00Z,0.02
Minnesota,Deaths (per 100k),2020-03-23T04:00:00Z,0.02
Minnesota,Deaths (per 100k),2020-03-24T04:00:00Z,0.02
Minnesota,Deaths (per 100k),2020-03-25T04:00:00Z,0.02
Minnesota,Deaths (per 100k),2020-03-26T04:00:00Z,0.04
Minnesota,Deaths (per 100k),2020-03-27T04:00:00Z,0.07
Minnesota,Deaths (per 100k),2020-03-28T04:00:00Z,0.09
Minnesota,Deaths (per 100k),2020-03-29T04:00:00Z,0.16
Minnesota,Deaths (per 100k),2020-03-30T04:00:00Z,0.18
Minnesota,Deaths (per 100k),2020-03-31T04:00:00Z,0.21
Minnesota,Deaths (per 100k),2020-04-01T04:00:00Z,0.30
Minnesota,Deaths (per 100k),2020-04-02T04:00:00Z,0.32
Minnesota,Deaths (per 100k),2020-04-03T04:00:00Z,0.39
Minnesota,Deaths (per 100k),2020-04-04T04:00:00Z,0.43
Minnesota,Deaths (per 100k),2020-04-05T04:00:00Z,0.51
Minnesota,Deaths (per 100k),2020-04-06T04:00:00Z,0.53
Minnesota,Deaths (per 100k),2020-04-07T04:00:00Z,0.60
Minnesota,Deaths (per 100k),2020-04-08T04:00:00Z,0.69
Minnesota,Deaths (per 100k),2020-04-09T04:00:00Z,0.89
Minnesota,Deaths (per 100k),2020-04-10T04:00:00Z,1.01
Arkansas,Confirmed,2020-03-22T04:00:00Z,165
Arkansas,Confirmed,2020-03-23T04:00:00Z,192
Arkansas,Confirmed,2020-03-24T04:00:00Z,219
Arkansas,Confirmed,2020-03-25T04:00:00Z,280
Arkansas,Confirmed,2020-03-26T04:00:00Z,335
Arkansas,Confirmed,2020-03-27T04:00:00Z,381
Arkansas,Confirmed,2020-03-28T04:00:00Z,409
Arkansas,Confirmed,2020-03-29T04:00:00Z,426
Arkansas,Confirmed,2020-03-30T04:00:00Z,473
Arkansas,Confirmed,2020-03-31T04:00:00Z,523
Arkansas,Confirmed,2020-04-01T04:00:00Z,584
Arkansas,Confirmed,2020-04-02T04:00:00Z,643
Arkansas,Confirmed,2020-04-03T04:00:00Z,704
Arkansas,Confirmed,2020-04-04T04:00:00Z,743
Arkansas,Confirmed,2020-04-05T04:00:00Z,837
Arkansas,Confirmed,2020-04-06T04:00:00Z,875
Arkansas,Confirmed,2020-04-07T04:00:00Z,946
Arkansas,Confirmed,2020-04-08T04:00:00Z,1000
Arkansas,Confirmed,2020-04-09T04:00:00Z,1119
Arkansas,Confirmed,2020-04-10T04:00:00Z,1171
Arkansas,Confirmed (per 100k),2020-03-22T04:00:00Z,5.47
Arkansas,Confirmed (per 100k),2020-03-23T04:00:00Z,6.36
Arkansas,Confirmed (per 100k),2020-03-24T04:00:00Z,7.26
Arkansas,Confirmed (per 100k),2020-03-25T04:00:00Z,9.28
Arkansas,Confirmed (per 100k),2020-03-26T04:00:00Z,11.10
Arkansas,Confirmed (per 100k),2020-03-27T04:00:00Z,12.63
Arkansas,Confirmed (per 100k),2020-03-28T04:00:00Z,13.55
Arkansas,Confirmed (per 100k),2020-03-29T04:00:00Z,14.12
Arkansas,Confirmed (per 100k),2020-03-30T04:00:00Z,15.67
Arkansas,Confirmed (per 100k),2020-03-31T04:00:00Z,17.33
Arkansas,Confirmed (per 100k),2020-04-01T04:00:00Z,19.35
Arkansas,Confirmed (per 100k),2020-04-02T04:00:00Z,21.31
Arkansas,Confirmed (per 100k),2020-04-03T04:00:00Z,23.33
Arkansas,Confirmed (per 100k),2020-04-04T04:00:00Z,24.62
Arkansas,Confirmed (per 100k),2020-04-05T04:00:00Z,27.74
Arkansas,Confirmed (per 100k),2020-04-06T04:00:00Z,28.99
Arkansas,Confirmed (per 100k),2020-04-07T04:00:00Z,31.35
Arkansas,Confirmed (per 100k),2020-04-08T04:00:00Z,33.14
Arkansas,Confirmed (per 100k),2020-04-09T04:00:00Z,37.08
Arkansas,Confirmed (per 100k),2020-04-10T04:00:00Z,38.80
Arkansas,Deaths,2020-03-22T04:00:00Z,0
Arkansas,Deaths,2020-03-23T04:00:00Z,0
Arkansas,Deaths,2020-03-24T04:00:00Z,2
Arkansas,Deaths,2020-03-25T04:00:00Z,2
Arkansas,Deaths,2020-03-26T04:00:00Z,2
Arkansas,Deaths,2020-03-27T04:00:00Z,3
Arkansas,Deaths,2020-03-28T04:00:00Z,5
Arkansas,Deaths,2020-03-29T04:00:00Z,6
Arkansas,Deaths,2020-03-30T04:00:00Z,7
Arkansas,Deaths,2020-03-31T04:00:00Z,8
Arkansas,Deaths,2020-04-01T04:00:00Z,10
Arkansas,Deaths,2020-04-02T04:00:00Z,12
Arkansas,Deaths,2020-04-03T04:00:00Z,12
Arkansas,Deaths,2020-04-04T04:00:00Z,14
Arkansas,Deaths,2020-04-05T04:00:00Z,16
Arkansas,Deaths,2020-04-06T04:00:00Z,16
Arkansas,Deaths,2020-04-07T04:00:00Z,18
Arkansas,Deaths,2020-04-08T04:00:00Z,18
Arkansas,Deaths,2020-04-09T04:00:00Z,21
Arkansas,Deaths,2020-04-10T04:00:00Z,21
Arkansas,Deaths (per 100k),2020-03-22T04:00:00Z,0.00
Arkansas,Deaths (per 100k),2020-03-23T04:00:00Z,0.00
Arkansas,Deaths (per 100k),2020-03-24T04:00:00Z,0.07
Arkansas,Deaths (per 100k),2020-03-25T04:00:00Z,0.07
Arkansas,Deaths (per 100k),2020-03-26T04:00:00Z,0.07
Arkansas,Deaths (per 100k),2020-03-27T04:00:00Z,0.10
Arkansas,Deaths (per 100k),2020-03-28T04:00:00Z,0.17
Arkansas,Deaths (per 100k),2020-03-29T04:00:00Z,0.20
Arkansas,Deaths (per 100k),2020-03-30T04:00:00Z,0.23
Arkansas,Deaths (per 100k),2020-03-31T04:00:00Z,0.27
Arkansas,Deaths (per 100k),2020-04-01T04:00:00Z,0.33
Arkansas,Deaths (per 100k),2020-04-02T04:00:00Z,0.40
Arkansas,Deaths (per 100k),2020-04-03T04:00:00Z,0.40
Arkansas,Deaths (per 100k),2020-04-04T04:00:00Z,0.46
Arkansas,Deaths (per 100k),2020-04-05T04:00:00Z,0.53
Arkansas,Deaths (per 100k),2020-04-06T04:00:00Z,0.53
Arkansas,Deaths (per 100k),2020-04-07T04:00:00Z,0.60
Arkansas,Deaths (per 100k),2020-04-08T04:00:00Z,0.60
Arkansas,Deaths (per 100k),2020-04-09T04:00:00Z,0.70
Arkansas,Deaths (per 100k),2020-04-10T04:00:00Z,0.70
Oregon,Confirmed,2020-03-22T04:00:00Z,161
Oregon,Confirmed,2020-03-23T04:00:00Z,191
Oregon,Confirmed,2020-03-24T04:00:00Z,210
Oregon,Confirmed,2020-03-25T04:00:00Z,266
Oregon,Confirmed,2020-03-26T04:00:00Z,316
Oregon,Confirmed,2020-03-27T04:00:00Z,416
Oregon,Confirmed,2020-03-28T04:00:00Z,479
Oregon,Confirmed,2020-03-29T04:00:00Z,548
Oregon,Confirmed,2020-03-30T04:00:00Z,606
Oregon,Confirmed,2020-03-31T04:00:00Z,690
Oregon,Confirmed,2020-04-01T04:00:00Z,736
Oregon,Confirmed,2020-04-02T04:00:00Z,826
Oregon,Confirmed,2020-04-03T04:00:00Z,899
Oregon,Confirmed,2020-04-04T04:00:00Z,899
Oregon,Confirmed,2020-04-05T04:00:00Z,1068
Oregon,Confirmed,2020-04-06T04:00:00Z,1068
Oregon,Confirmed,2020-04-07T04:00:00Z,1132
Oregon,Confirmed,2020-04-08T04:00:00Z,1181
Oregon,Confirmed,2020-04-09T04:00:00Z,1321
Oregon,Confirmed,2020-04-10T04:00:00Z,1322
Oregon,Confirmed (per 100k),2020-03-22T04:00:00Z,3.82
Oregon,Confirmed (per 100k),2020-03-23T04:00:00Z,4.53
Oregon,Confirmed (per 100k),2020-03-24T04:00:00Z,4.98
Oregon,Confirmed (per 100k),2020-03-25T04:00:00Z,6.31
Oregon,Confirmed (per 100k),2020-03-26T04:00:00Z,7.49
Oregon,Confirmed (per 100k),2020-03-27T04:00:00Z,9.86
Oregon,Confirmed (per 100k),2020-03-28T04:00:00Z,11.36
Oregon,Confirmed (per 100k),2020-03-29T04:00:00Z,12.99
Oregon,Confirmed (per 100k),2020-03-30T04:00:00Z,14.37
Oregon,Confirmed (per 100k),2020-03-31T04:00:00Z,16.36
Oregon,Confirmed (per 100k),2020-04-01T04:00:00Z,17.45
Oregon,Confirmed (per 100k),2020-04-02T04:00:00Z,19.58
Oregon,Confirmed (per 100k),2020-04-03T04:00:00Z,21.31
Oregon,Confirmed (per 100k),2020-04-04T04:00:00Z,21.31
Oregon,Confirmed (per 100k),2020-04-05T04:00:00Z,25.32
Oregon,Confirmed (per 100k),2020-04-06T04:00:00Z,25.32
Oregon,Confirmed (per 100k),2020-04-07T04:00:00Z,26.84
Oregon,Confirmed (per 100k),2020-04-08T04:00:00Z,28.00
Oregon,Confirmed (per 100k),2020-04-09T04:00:00Z,31.32
Oregon,Confirmed (per 100k),2020-04-10T04:00:00Z,31.34
Oregon,Deaths,2020-03-22T04:00:00Z,5
Oregon,Deaths,2020-03-23T04:00:00Z,5
Oregon,Deaths,2020-03-24T04:00:00Z,8
Oregon,Deaths,2020-03-25T04:00:00Z,10
Oregon,Deaths,2020-03-26T04:00:00Z,11
Oregon,Deaths,2020-03-27T04:00:00Z,12
Oregon,Deaths,2020-03-28T04:00:00Z,13
Oregon,Deaths,2020-03-29T04:00:00Z,13
Oregon,Deaths,2020-03-30T04:00:00Z,16
Oregon,Deaths,2020-03-31T04:00:00Z,18
Oregon,Deaths,2020-04-01T04:00:00Z,19
Oregon,Deaths,2020-04-02T04:00:00Z,21
Oregon,Deaths,2020-04-03T04:00:00Z,22
Oregon,Deaths,2020-04-04T04:00:00Z,22
Oregon,Deaths,2020-04-05T04:00:00Z,27
Oregon,Deaths,2020-04-06T04:00:00Z,27
Oregon,Deaths,2020-04-07T04:00:00Z,29
Oregon,Deaths,2020-04-08T04:00:00Z,33
Oregon,Deaths,2020-04-09T04:00:00Z,44
Oregon,Deaths,2020-04-10T04:00:00Z,44
Oregon,Deaths (per 100k),2020-03-22T04:00:00Z,0.12
Oregon,Deaths (per 100k),2020-03-23T04:00:00Z,0.12
Oregon,Deaths (per 100k),2020-03-24T04:00:00Z,0.19
Oregon,Deaths (per 100k),2020-03-25T04:00:00Z,0.24
Oregon,Deaths (per 100k),2020-03-26T04:00:00Z,0.26
Oregon,Deaths (per 100k),2020-03-27T04:00:00Z,0.28
Oregon,Deaths (per 100k),2020-03-28T04:00:00Z,0.31
Oregon,Deaths (per 100k),2020-03-29T04:00:00Z,0.31
Oregon,Deaths (per 100k),2020-03-30T04:00:00Z,0.38
Oregon,Deaths (per 100k),2020-03-31T04:00:00Z,0.43
Oregon,Deaths (per 100k),2020-04-01T04:00:00Z,0.45
Oregon,Deaths (per 100k),2020-04-02T04:00:00Z,0.50
Oregon,Deaths (per 100k),2020-04-03T04:00:00Z,0.52
Oregon,Deaths (per 100k),2020-04-04T04:00:00Z,0.52
Oregon,Deaths (per 100k),2020-04-05T04:00:00Z,0.64
Oregon,Deaths (per 100k),2020-04-06T04:00:00Z,0.64
Oregon,Deaths (per 100k),2020-04-07T04:00:00Z,0.69
Oregon,Deaths (per 100k),2020-04-08T04:00:00Z,0.78
Oregon,Deaths (per 100k),2020-04-09T04:00:00Z,1.04
Oregon,Deaths (per 100k),2020-04-10T04:00:00Z,1.04
Alabama,Confirmed,2020-03-22T04:00:00Z,157
Alabama,Confirmed,2020-03-23T04:00:00Z,196
Alabama,Confirmed,2020-03-24T04:00:00Z,242
Alabama,Confirmed,2020-03-25T04:00:00Z,381
Alabama,Confirmed,2020-03-26T04:00:00Z,517
Alabama,Confirmed,2020-03-27T04:00:00Z,587
Alabama,Confirmed,2020-03-28T04:00:00Z,694
Alabama,Confirmed,2020-03-29T04:00:00Z,825
Alabama,Confirmed,2020-03-30T04:00:00Z,899
Alabama,Confirmed,2020-03-31T04:00:00Z,987
Alabama,Confirmed,2020-04-01T04:00:00Z,1060
Alabama,Confirmed,2020-04-02T04:00:00Z,1233
Alabama,Confirmed,2020-04-03T04:00:00Z,1495
Alabama,Confirmed,2020-04-04T04:00:00Z,1614
Alabama,Confirmed,2020-04-05T04:00:00Z,1765
Alabama,Confirmed,2020-04-06T04:00:00Z,1952
Alabama,Confirmed,2020-04-07T04:00:00Z,2169
Alabama,Confirmed,2020-04-08T04:00:00Z,2328
Alabama,Confirmed,2020-04-09T04:00:00Z,2703
Alabama,Confirmed,2020-04-10T04:00:00Z,2947
Alabama,Confirmed (per 100k),2020-03-22T04:00:00Z,3.20
Alabama,Confirmed (per 100k),2020-03-23T04:00:00Z,4.00
Alabama,Confirmed (per 100k),2020-03-24T04:00:00Z,4.94
Alabama,Confirmed (per 100k),2020-03-25T04:00:00Z,7.77
Alabama,Confirmed (per 100k),2020-03-26T04:00:00Z,10.54
Alabama,Confirmed (per 100k),2020-03-27T04:00:00Z,11.97
Alabama,Confirmed (per 100k),2020-03-28T04:00:00Z,14.15
Alabama,Confirmed (per 100k),2020-03-29T04:00:00Z,16.83
Alabama,Confirmed (per 100k),2020-03-30T04:00:00Z,18.34
Alabama,Confirmed (per 100k),2020-03-31T04:00:00Z,20.13
Alabama,Confirmed (per 100k),2020-04-01T04:00:00Z,21.62
Alabama,Confirmed (per 100k),2020-04-02T04:00:00Z,25.15
Alabama,Confirmed (per 100k),2020-04-03T04:00:00Z,30.49
Alabama,Confirmed (per 100k),2020-04-04T04:00:00Z,32.92
Alabama,Confirmed (per 100k),2020-04-05T04:00:00Z,36.00
Alabama,Confirmed (per 100k),2020-04-06T04:00:00Z,39.81
Alabama,Confirmed (per 100k),2020-04-07T04:00:00Z,44.24
Alabama,Confirmed (per 100k),2020-04-08T04:00:00Z,47.48
Alabama,Confirmed (per 100k),2020-04-09T04:00:00Z,55.13
Alabama,Confirmed (per 100k),2020-04-10T04:00:00Z,60.10
Alabama,Deaths,2020-03-22T04:00:00Z,0
Alabama,Deaths,2020-03-23T04:00:00Z,0
Alabama,Deaths,2020-03-24T04:00:00Z,0
Alabama,Deaths,2020-03-25T04:00:00Z,1
Alabama,Deaths,2020-03-26T04:00:00Z,1
Alabama,Deaths,2020-03-27T04:00:00Z,4
Alabama,Deaths,2020-03-28T04:00:00Z,4
Alabama,Deaths,2020-03-29T04:00:00Z,10
Alabama,Deaths,2020-03-30T04:00:00Z,10
Alabama,Deaths,2020-03-31T04:00:00Z,23
Alabama,Deaths,2020-04-01T04:00:00Z,27
Alabama,Deaths,2020-04-02T04:00:00Z,32
Alabama,Deaths,2020-04-03T04:00:00Z,38
Alabama,Deaths,2020-04-04T04:00:00Z,44
Alabama,Deaths,2020-04-05T04:00:00Z,45
Alabama,Deaths,2020-04-06T04:00:00Z,49
Alabama,Deaths,2020-04-07T04:00:00Z,64
Alabama,Deaths,2020-04-08T04:00:00Z,66
Alabama,Deaths,2020-04-09T04:00:00Z,70
Alabama,Deaths,2020-04-10T04:00:00Z,80
Alabama,Deaths (per 100k),2020-03-22T04:00:00Z,0.00
Alabama,Deaths (per 100k),2020-03-23T04:00:00Z,0.00
Alabama,Deaths (per 100k),2020-03-24T04:00:00Z,0.00
Alabama,Deaths (per 100k),2020-03-25T04:00:00Z,0.02
Alabama,Deaths (per 100k),2020-03-26T04:00:00Z,0.02
Alabama,Deaths (per 100k),2020-03-27T04:00:00Z,0.08
Alabama,Deaths (per 100k),2020-03-28T04:00:00Z,0.08
Alabama,Deaths (per 100k),2020-03-29T04:00:00Z,0.20
Alabama,Deaths (per 100k),2020-03-30T04:00:00Z,0.20
Alabama,Deaths (per 100k),2020-03-31T04:00:00Z,0.47
Alabama,Deaths (per 100k),2020-04-01T04:00:00Z,0.55
Alabama,Deaths (per 100k),2020-04-02T04:00:00Z,0.65
Alabama,Deaths (per 100k),2020-04-03T04:00:00Z,0.78
Alabama,Deaths (per 100k),2020-04-04T04:00:00Z,0.90
Alabama,Deaths (per 100k),2020-04-05T04:00:00Z,0.92
Alabama,Deaths (per 100k),2020-04-06T04:00:00Z,1.00
Alabama,Deaths (per 100k),2020-04-07T04:00:00Z,1.31
Alabama,Deaths (per 100k),2020-04-08T04:00:00Z,1.35
Alabama,Deaths (per 100k),2020-04-09T04:00:00Z,1.43
Alabama,Deaths (per 100k),2020-04-10T04:00:00Z,1.63
Arizona,Confirmed,2020-03-22T04:00:00Z,152
Arizona,Confirmed,2020-03-23T04:00:00Z,235
Arizona,Confirmed,2020-03-24T04:00:00Z,326
Arizona,Confirmed,2020-03-25T04:00:00Z,401
Arizona,Confirmed,2020-03-26T04:00:00Z,508
Arizona,Confirmed,2020-03-27T04:00:00Z,665
Arizona,Confirmed,2020-03-28T04:00:00Z,773
Arizona,Confirmed,2020-03-29T04:00:00Z,919
Arizona,Confirmed,2020-03-30T04:00:00Z,1157
Arizona,Confirmed,2020-03-31T04:00:00Z,1289
Arizona,Confirmed,2020-04-01T04:00:00Z,1530
Arizona,Confirmed,2020-04-02T04:00:00Z,1715
Arizona,Confirmed,2020-04-03T04:00:00Z,1937
