location,fips,metric,value,change (avg),growth rate,doubling time (days),severity (change),severity (growth),severity,severity (trend)
Finland,,Deaths (per 100k),1.624,0.087663,0.053968,8.966,2,1,3,0
"British Columbia, Canada",,Deaths (per 100k),1.526,0.075469,0.049451,11.921,2,1,3,0
"Mayotte, France",,Deaths (per 100k),1.466,0.105,0.071429,7.273,2,1,3,0
Moldova,,Deaths (per 100k),1.413,0.095617,0.067669,7.144,2,1,3,-1
Serbia,,Deaths (per 100k),1.339,0.063766,0.047619,11.113,2,1,3,0
"Tasmania, Australia",,Deaths (per 100k),1.307,0.080032,0.061224,8.660,2,1,3,0
Lithuania,,Deaths (per 100k),1.212,0.057725,0.047619,11.875,2,1,3,0
"Alberta, Canada",,Deaths (per 100k),1.156,0.058267,0.050420,11.973,2,1,3,0
Peru,,Deaths (per 100k),1.055,0.056758,0.053777,8.369,2,1,3,-1
Croatia,,Deaths (per 100k),0.950,0.052198,0.054945,9.076,2,1,3,1
Poland,,Deaths (per 100k),0.917,0.056997,0.062166,8.279,2,1,3,1
"Nova Scotia, Canada",,Deaths (per 100k),0.716,0.029230,0.040816,6.579,1,2,3,0
Belarus,,Deaths (per 100k),0.476,0.034772,0.073016,6.549,1,2,3,0
Mexico,,Deaths (per 100k),0.423,0.032354,0.076400,5.521,1,2,3,0
United Arab Emirates,,Deaths (per 100k),0.374,0.030332,0.081081,6.248,1,2,3,0
Cuba,,Deaths (per 100k),0.283,0.020180,0.071429,6.492,1,2,3,1
Russia,,Deaths (per 100k),0.214,0.017523,0.081698,4.512,1,2,3,0
Burundi,,Deaths (per 100k),0.008410,0.001201,0.143,3.106,0,3,3,-2
Iran,,Deaths (per 100k),5.990,0.123,0.020615,30.875,2,0,2,0
Austria,,Deaths (per 100k),4.919,0.178,0.036117,16.194,2,0,2,-1
Iceland,,Deaths (per 100k),2.637,0.083728,0.031746,19.406,2,0,2,0
Ecuador,,Deaths (per 100k),2.585,0.100,0.038847,14.095,2,0,2,-1
"Martinique, France",,Deaths (per 100k),2.132,0.076137,0.035714,16.287,2,0,2,0
"Australian Capital Territory, Australia",,Deaths (per 100k),0.701,0.033370,0.047619,11.433,1,1,2,0
Armenia,,Deaths (per 100k),0.675,0.033747,0.050000,10.542,1,1,2,0
Chile,,Deaths (per 100k),0.659,0.038113,0.057823,8.374,1,1,2,0
Bulgaria,,Deaths (per 100k),0.590,0.032895,0.055749,10.003,1,1,2,0
Honduras,,Deaths (per 100k),0.464,0.025962,0.055901,7.619,1,1,2,0
"Manitoba, Canada",,Deaths (per 100k),0.363,0.020741,0.057143,10.393,1,1,2,0
Philippines,,Deaths (per 100k),0.362,0.021641,0.059734,9.220,1,1,2,0
Tunisia,,Deaths (per 100k),0.313,0.014505,0.046332,13.282,1,1,2,0
Ukraine,,Deaths (per 100k),0.304,0.018293,0.060150,8.263,1,1,2,-1
Colombia,,Deaths (per 100k),0.301,0.020495,0.068161,7.966,1,1,2,-1
Argentina,,Deaths (per 100k),0.285,0.012959,0.045404,11.839,1,1,2,0
Bolivia,,Deaths (per 100k),0.266,0.014686,0.055300,10.451,1,1,2,0
Saudi Arabia,,Deaths (per 100k),0.264,0.016414,0.062112,8.278,1,1,2,0
Indonesia,,Deaths (per 100k),0.196,0.011177,0.057143,9.506,1,1,2,0
Japan,,Deaths (per 100k),0.176,0.010279,0.058559,7.166,1,1,2,1
Oman,,Deaths (per 100k),0.117,0.008392,0.071429,6.348,0,2,2,2
South Korea,,Deaths (per 100k),0.103,0.009195,0.088949,5.149,0,2,2,0
South Africa,,Deaths (per 100k),0.087677,0.006263,0.071429,5.938,0,2,2,1
Bangladesh,,Deaths (per 100k),0.051005,0.004164,0.081633,4.468,0,2,2,0
Guatemala,,Deaths (per 100k),0.039072,0.003190,0.081633,5.711,0,2,2,1
Sudan,,Deaths (per 100k),0.022805,0.001303,0.057143,4.670,0,2,2,0
Nigeria,,Deaths (per 100k),0.009217,0.000693,0.075188,5.399,0,2,2,1
Bahamas,,Deaths (per 100k),2.289,0.036328,0.015873,39.162,1,0,1,1
Barbados,,Deaths (per 100k),1.740,0.049711,0.028571,21.139,1,0,1,-2
Bosnia and Herzegovina,,Deaths (per 100k),1.433,0.043543,0.030395,19.406,1,0,1,0
Greece,,Deaths (per 100k),1.055,0.021929,0.020779,30.237,1,0,1,0
Cyprus,,Deaths (per 100k),0.994,0.011832,0.011905,56.491,1,0,1,0
Albania,,Deaths (per 100k),0.903,0.014892,0.016484,38.931,1,0,1,0
Algeria,,Deaths (per 100k),0.837,0.035184,0.042040,14.123,1,0,1,-1
Morocco,,Deaths (per 100k),0.371,0.010837,0.029197,21.263,1,0,1,0
Egypt,,Deaths (per 100k),0.219,0.009772,0.044643,11.840,0,1,1,-1
Singapore,,Deaths (per 100k),0.188,0.009767,0.051948,11.087,0,1,1,0
Azerbaijan,,Deaths (per 100k),0.178,0.007045,0.039683,12.127,0,1,1,0
Burkina Faso,,Deaths (per 100k),0.172,0.007518,0.043651,12.883,0,1,1,1
Liberia,,Deaths (per 100k),0.138,0.005649,0.040816,13.860,0,1,1,0
Kazakhstan,,Deaths (per 100k),0.090538,0.005326,0.058824,9.155,0,1,1,-1
Cameroon,,Deaths (per 100k),0.082875,0.005382,0.064935,7.342,0,1,1,-1
Niger,,Deaths (per 100k),0.078491,0.004131,0.052632,9.056,0,1,1,1
Afghanistan,,Deaths (per 100k),0.077065,0.005505,0.071429,7.273,0,1,1,-1
Pakistan,,Deaths (per 100k),0.064737,0.004462,0.068931,7.082,0,1,1,0
Mali,,Deaths (per 100k),0.064195,0.004233,0.065934,8.660,0,1,1,0
Togo,,Deaths (per 100k),0.060396,0.003451,0.057143,8.313,0,1,1,1
Hong Kong,,Deaths (per 100k),0.040898,0.001948,0.047619,10.047,0,1,1,1
India,,Deaths (per 100k),0.037754,0.002484,0.065808,7.472,0,1,1,-1
Cote d'Ivoire,,Deaths (per 100k),0.030328,0.001625,0.053571,8.660,0,1,1,0
Kenya,,Deaths (per 100k),0.022317,0.001063,0.047619,10.913,0,1,1,0
Tanzania,,Deaths (per 100k),0.008370,0.000478,0.057143,8.313,0,1,1,-1
Congo (Kinshasa),,Deaths (per 100k),0.453,0.007767,0.017143,33.385,0,0,0,-1
"Korea, South",,Deaths (per 100k),0.453,0.006130,0.013547,48.425,0,0,0,0
Bahrain,,Deaths (per 100k),0.411,0.008396,0.020408,31.537,0,0,0,-1
"New South Wales, Australia",,Deaths (per 100k),0.320,0.007039,0.021978,29.631,0,0,0,0
Lebanon,,Deaths (per 100k),0.308,0.002093,0.006803,99.466,0,0,0,0
Malaysia,,Deaths (per 100k),0.272,0.007062,0.025974,23.955,0,0,0,0
"Western Australia, Australia",,Deaths (per 100k),0.266,0.005431,0.020408,29.457,0,0,0,0
Australia,,Deaths (per 100k),0.263,0.006723,0.025586,24.605,0,0,0,0
Uruguay,,Deaths (per 100k),0.259,0.008225,0.031746,19.059,0,0,0,0
Iraq,,Deaths (per 100k),0.204,0.003907,0.019164,33.932,0,0,0,0
Jamaica,,Deaths (per 100k),0.169,0.004824,0.028571,21.139,0,0,0,0
Paraguay,,Deaths (per 100k),0.112,0.004006,0.035714,16.633,0,0,0,-1
El Salvador,,Deaths (per 100k),0.108,0.002202,0.020408,29.457,0,0,0,0
Costa Rica,,Deaths (per 100k),0.078522,0.002804,0.035714,16.287,0,0,0,0
Thailand,,Deaths (per 100k),0.067335,0.002865,0.042553,14.009,0,0,0,-1
