location,fips,metric,value,change (avg),growth rate,doubling time (days),severity (change),severity (growth),severity,severity (trend)
"Early, Georgia",13099,Deaths (per 100k),147.203,9.814,0.066667,8.065,5,1,6,-1
"Rockland, New York",36087,Deaths (per 100k),139.047,5.876,0.042258,13.850,5,1,6,0
"Toole, Montana",30101,Deaths (per 100k),126.689,6.033,0.047619,12.473,5,1,6,0
"Greer, Oklahoma",40055,Deaths (per 100k),105.042,5.002,0.047619,13.513,5,1,6,0
"Hudson, New Jersey",34017,Deaths (per 100k),104.998,5.779,0.055038,11.360,5,1,6,0
"Union, New Jersey",34039,Deaths (per 100k),101.197,5.315,0.052525,10.522,5,1,6,0
"Norfolk, Massachusetts",25021,Deaths (per 100k),56.595,4.144,0.073214,6.572,4,2,6,1
"Leflore, Mississippi",28083,Deaths (per 100k),53.224,4.562,0.085714,6.039,4,2,6,0
"Suffolk, Massachusetts",25025,Deaths (per 100k),48.637,3.607,0.074169,6.487,4,2,6,1
"Plymouth, Massachusetts",25023,Deaths (per 100k),40.675,2.933,0.072102,6.371,4,2,6,1
"Middlesex, Massachusetts",25017,Deaths (per 100k),39.027,2.969,0.076084,6.030,4,2,6,1
"Jackson, Kentucky",21109,Deaths (per 100k),37.512,3.215,0.085714,6.116,4,2,6,1
"Adair, Kentucky",21001,Deaths (per 100k),36.455,2.976,0.081633,5.364,4,2,6,1
"Washington, Texas",48477,Deaths (per 100k),30.656,2.787,0.090909,4.893,4,2,6,-1
"Washington, Oklahoma",40147,Deaths (per 100k),29.111,2.495,0.085714,5.345,4,2,6,0
"Kit Carson, Colorado",8063,Deaths (per 100k),28.181,2.013,0.071429,5.885,4,2,6,6
"Boone, Indiana",18011,Deaths (per 100k),28.006,2.316,0.082707,6.453,4,2,6,-1
"San Juan, New Mexico",35045,Deaths (per 100k),26.622,2.190,0.082251,5.300,4,2,6,0
"Delaware, Oklahoma",40041,Deaths (per 100k),23.251,2.657,0.114,4.497,4,2,6,-1
"Worcester, Massachusetts",25027,Deaths (per 100k),22.032,1.565,0.071038,6.830,4,2,6,2
"Charles, Maryland",24017,Deaths (per 100k),21.439,1.663,0.077551,6.615,4,2,6,0
"Catahoula, Louisiana",22025,Deaths (per 100k),21.066,1.505,0.071429,6.579,4,2,6,0
"Kankakee, Illinois",17091,Deaths (per 100k),20.935,1.430,0.068323,6.831,4,2,6,0
"Caddo, Oklahoma",40015,Deaths (per 100k),20.861,1.987,0.095238,4.670,4,2,6,-1
"Johnson, Georgia",13167,Deaths (per 100k),20.740,1.481,0.071429,5.191,4,2,6,6
"Hall, Nebraska",31079,Deaths (per 100k),19.559,1.863,0.095238,4.149,4,2,6,-2
"Arapahoe, Colorado",8005,Deaths (per 100k),19.342,1.501,0.077615,6.177,4,2,6,0
"Warrick, Indiana",18173,Deaths (per 100k),19.048,1.814,0.095238,4.236,4,2,6,0
"Smith, Mississippi",28129,Deaths (per 100k),18.849,1.795,0.095238,5.538,4,2,6,0
"Denver, Colorado",8031,Deaths (per 100k),18.152,1.297,0.071429,6.947,4,2,6,2
"Avoyelles, Louisiana",22009,Deaths (per 100k),17.437,1.423,0.081633,6.752,4,2,6,0
"Barnstable, Massachusetts",25001,Deaths (per 100k),17.372,1.140,0.065637,6.456,4,2,6,3
"Muscatine, Iowa",19139,Deaths (per 100k),16.407,1.339,0.081633,6.405,4,2,6,-1
"Marengo, Alabama",1091,Deaths (per 100k),15.904,1.515,0.095238,5.538,4,2,6,0
"Chester, Pennsylvania",42029,Deaths (per 100k),15.619,1.252,0.080139,6.337,4,2,6,0
"Northampton, North Carolina",37131,Deaths (per 100k),15.398,1.466,0.095238,5.191,4,2,6,2
"Geauga, Ohio",39055,Deaths (per 100k),14.949,1.525,0.102,4.010,4,2,6,1
"Boone, Illinois",17007,Deaths (per 100k),14.941,1.601,0.107,4.265,4,2,6,-2
"Jefferson, Florida",12065,Deaths (per 100k),14.039,1.003,0.071429,5.885,4,2,6,6
"Gage, Nebraska",31067,Deaths (per 100k),13.945,1.328,0.095238,4.149,4,2,6,-2
"Putnam, Georgia",13237,Deaths (per 100k),13.563,1.292,0.095238,4.844,4,2,6,-2
"Baldwin, Georgia",13009,Deaths (per 100k),13.366,1.273,0.095238,4.670,4,2,6,2
"Pike, Mississippi",28113,Deaths (per 100k),12.727,1.091,0.085714,4.728,4,2,6,2
"Grady, Georgia",13131,Deaths (per 100k),12.179,1.160,0.095238,4.497,4,2,6,-1
"Grant, Kentucky",21081,Deaths (per 100k),11.967,1.140,0.095238,5.191,4,2,6,-1
"Chatham, North Carolina",37037,Deaths (per 100k),8.057,0.959,0.119,3.385,3,3,6,-2
"Colleton, South Carolina",45029,Deaths (per 100k),7.962,0.758,0.095238,3.802,3,3,6,1
"Orange, North Carolina",37135,Deaths (per 100k),6.735,0.674,0.100000,3.802,3,3,6,1
"Franklin, Pennsylvania",42055,Deaths (per 100k),6.450,0.921,0.143,3.106,3,3,6,-2
"Marion, Ohio",39101,Deaths (per 100k),6.145,0.658,0.107,3.570,3,3,6,-1
"Montague, Texas",48337,Deaths (per 100k),5.046,0.721,0.143,3.106,3,3,6,-2
"DeWitt, Texas",48123,Deaths (per 100k),4.960,0.709,0.143,3.106,3,3,6,-2
"Cass, North Dakota",38017,Deaths (per 100k),4.947,0.550,0.111,3.802,3,3,6,-1
"Clarke, Alabama",1025,Deaths (per 100k),4.233,0.605,0.143,3.106,3,3,6,-2
"Edgefield, South Carolina",45037,Deaths (per 100k),3.668,0.524,0.143,3.106,3,3,6,-2
"Newport News, Virginia",51700,Deaths (per 100k),3.348,0.399,0.119,3.385,3,3,6,-2
"Livingston, Illinois",17105,Deaths (per 100k),2.805,0.401,0.143,3.106,3,3,6,-2
"Woodford, Illinois",17203,Deaths (per 100k),2.600,0.371,0.143,3.106,3,3,6,-2
"Warren, Pennsylvania",42123,Deaths (per 100k),2.552,0.365,0.143,3.106,3,3,6,-2
"Pasquotank, North Carolina",37139,Deaths (per 100k),2.511,0.359,0.143,3.106,3,3,6,-2
"Bryan, Oklahoma",40013,Deaths (per 100k),2.084,0.298,0.143,3.106,3,3,6,-2
"Wilson, Tennessee",47189,Deaths (per 100k),2.074,0.198,0.095238,2.758,2,4,6,6
"Coffee, Alabama",1031,Deaths (per 100k),1.911,0.273,0.143,3.106,3,3,6,-2
"Lycoming, Pennsylvania",42081,Deaths (per 100k),1.765,0.252,0.143,3.106,3,3,6,-2
"Stafford, Virginia",51179,Deaths (per 100k),1.308,0.187,0.143,2.409,2,4,6,-1
"Ross, Ohio",39141,Deaths (per 100k),1.304,0.186,0.143,2.409,2,4,6,-1
"Rockingham, Virginia",51165,Deaths (per 100k),1.220,0.174,0.143,2.409,2,4,6,-1
"Lynchburg, Virginia",51680,Deaths (per 100k),1.217,0.174,0.143,2.409,2,4,6,-1
"Woodbury, Iowa",19193,Deaths (per 100k),0.970,0.139,0.143,2.409,2,4,6,-1
"Essex, New Jersey",34013,Deaths (per 100k),127.538,5.132,0.040236,14.277,5,0,5,-1
"Bienville, Louisiana",22013,Deaths (per 100k),98.180,4.316,0.043956,12.473,4,1,5,0
"Decatur, Indiana",18031,Deaths (per 100k),97.895,4.841,0.049451,11.125,4,1,5,0
"Passaic, New Jersey",34031,Deaths (per 100k),82.897,4.925,0.059409,8.672,4,1,5,0
"Wilkinson, Mississippi",28157,Deaths (per 100k),81.112,4.966,0.061224,9.353,4,1,5,-2
"Fairfield, Connecticut",9001,Deaths (per 100k),73.039,3.892,0.053286,10.581,4,1,5,0
"Sumter, Georgia",13261,Deaths (per 100k),71.129,3.387,0.047619,12.820,4,1,5,0
"Suffolk, New York",36103,Deaths (per 100k),70.567,3.376,0.047848,11.819,4,1,5,0
"Plaquemines, Louisiana",22075,Deaths (per 100k),68.974,3.079,0.044643,13.652,4,1,5,0
"Hampden, Massachusetts",25013,Deaths (per 100k),67.543,4.105,0.060771,8.510,4,1,5,0
"Somerset, New Jersey",34035,Deaths (per 100k),66.579,3.170,0.047619,11.937,4,1,5,0
"Sussex, New Jersey",34037,Deaths (per 100k),64.774,3.661,0.056515,9.719,4,1,5,0
"Hartford, Connecticut",9003,Deaths (per 100k),62.015,4.229,0.068199,7.633,4,1,5,0
"Warren, New Jersey",34041,Deaths (per 100k),59.848,3.257,0.054422,10.538,4,1,5,0
"East Feliciana, Louisiana",22037,Deaths (per 100k),57.486,2.986,0.051948,10.567,4,1,5,0
"West Baton Rouge, Louisiana",22121,Deaths (per 100k),56.679,2.699,0.047619,11.295,4,1,5,1
"Upson, Georgia",13293,Deaths (per 100k),53.191,3.257,0.061224,9.238,4,1,5,-1
"Dooly, Georgia",13093,Deaths (per 100k),52.278,3.201,0.061224,9.122,4,1,5,0
"Ocean, New Jersey",34029,Deaths (per 100k),52.208,2.470,0.047319,11.764,4,1,5,0
"Chambers, Alabama",1017,Deaths (per 100k),51.122,2.578,0.050420,12.127,4,1,5,0
"Pointe Coupee, Louisiana",22077,Deaths (per 100k),50.621,3.945,0.077922,7.273,4,1,5,-1
"Mercer, New Jersey",34021,Deaths (per 100k),49.805,2.838,0.056987,9.391,4,1,5,0
"New Haven, Connecticut",9009,Deaths (per 100k),48.669,2.925,0.060096,9.191,4,1,5,0
"Calhoun, Georgia",13037,Deaths (per 100k),48.473,2.308,0.047619,12.127,4,1,5,0
"Wilkin, Minnesota",27167,Deaths (per 100k),48.333,2.302,0.047619,10.047,4,1,5,5
"Worth, Georgia",13321,Deaths (per 100k),44.451,2.822,0.063492,9.527,4,1,5,-1
"Essex, Massachusetts",25009,Deaths (per 100k),42.584,2.861,0.067177,7.255,4,1,5,0
"Hopkins, Kentucky",21107,Deaths (per 100k),42.519,3.197,0.075188,7.203,4,1,5,-1
"Tallapoosa, Alabama",1123,Deaths (per 100k),42.114,2.123,0.050420,11.549,4,1,5,-1
"St. Landry, Louisiana",22097,Deaths (per 100k),41.401,2.435,0.058824,9.254,4,1,5,0
"St. Mary, Louisiana",22101,Deaths (per 100k),40.528,2.605,0.064286,8.274,4,1,5,-1
"Litchfield, Connecticut",9005,Deaths (per 100k),40.481,1.980,0.048924,11.739,4,1,5,0
"Lafourche, Louisiana",22057,Deaths (per 100k),39.953,2.488,0.062271,8.619,4,1,5,0
"Middlesex, Connecticut",9007,Deaths (per 100k),38.785,2.287,0.058957,9.460,4,1,5,0
"Lyon, Kentucky",21143,Deaths (per 100k),36.541,1.740,0.047619,12.820,4,1,5,0
"Steuben, New York",36101,Deaths (per 100k),34.599,2.247,0.064935,8.752,4,1,5,-1
"Madison, Indiana",18095,Deaths (per 100k),33.187,1.433,0.043189,13.193,4,1,5,0
"Johnson, Indiana",18081,Deaths (per 100k),31.612,1.716,0.054286,10.047,4,1,5,0
"Orange, Indiana",18117,Deaths (per 100k),30.541,1.454,0.047619,10.393,4,1,5,5
"Lackawanna, Pennsylvania",42069,Deaths (per 100k),30.047,1.908,0.063492,8.907,4,1,5,-1
"Monroe, Illinois",17133,Deaths (per 100k),28.871,1.237,0.042857,12.358,4,1,5,2
"Mahoning, Ohio",39099,Deaths (per 100k),28.861,1.312,0.045455,12.886,4,1,5,0
"Beaver, Pennsylvania",42007,Deaths (per 100k),28.671,1.394,0.048632,12.603,4,1,5,-1
"Montgomery, Pennsylvania",42091,Deaths (per 100k),27.680,2.132,0.077019,7.983,4,1,5,-1
"Henrico, Virginia",51087,Deaths (per 100k),26.903,1.166,0.043339,13.667,4,1,5,1
"Clarendon, South Carolina",45027,Deaths (per 100k),26.671,1.270,0.047619,12.589,4,1,5,0
"East Baton Rouge, Louisiana",22033,Deaths (per 100k),25.906,1.363,0.052632,10.443,4,1,5,0
"Winona, Minnesota",27169,Deaths (per 100k),25.751,1.415,0.054945,10.601,4,1,5,-1
"Monroe, Mississippi",28095,Deaths (per 100k),25.530,2.026,0.079365,7.134,4,1,5,-1
"Lancaster, Pennsylvania",42071,Deaths (per 100k),25.471,1.832,0.071942,7.233,4,1,5,1
"Pearl River, Mississippi",28109,Deaths (per 100k),25.209,1.029,0.040816,13.167,4,1,5,2
"Suwannee, Florida",12121,Deaths (per 100k),24.765,1.608,0.064935,8.244,4,1,5,0
"Delaware, Pennsylvania",42045,Deaths (per 100k),24.702,1.588,0.064286,8.715,4,1,5,0
"Cook, Illinois",17031,Deaths (per 100k),24.601,1.129,0.045890,12.415,4,1,5,0
"District of Columbia, District of Columbia",11001,Deaths (per 100k),23.379,1.498,0.064069,8.051,4,1,5,0
"Camden, New Jersey",34007,Deaths (per 100k),23.298,1.269,0.054479,9.785,4,1,5,0
"Butler, Kentucky",21031,Deaths (per 100k),23.294,1.109,0.047619,12.820,4,1,5,-1
"Tolland, Connecticut",9013,Deaths (per 100k),23.222,1.043,0.044898,13.198,4,1,5,1
"Bristol, Massachusetts",25005,Deaths (per 100k),23.000,1.390,0.060440,8.319,4,1,5,1
"Saginaw, Michigan",26145,Deaths (per 100k),22.568,1.425,0.063123,8.441,4,1,5,0
"Sullivan, New York",36105,Deaths (per 100k),22.537,1.136,0.050420,11.202,4,1,5,0
"Bucks, Pennsylvania",42017,Deaths (per 100k),22.443,1.501,0.066869,8.239,4,1,5,-1
"Ware, Georgia",13299,Deaths (per 100k),22.388,1.199,0.053571,10.971,4,1,5,2
"Panola, Texas",48365,Deaths (per 100k),21.557,1.232,0.057143,9.700,4,1,5,0
"Erie, New York",36029,Deaths (per 100k),21.552,1.415,0.065657,8.263,4,1,5,0
"Pike, Pennsylvania",42103,Deaths (per 100k),21.502,1.024,0.047619,12.993,4,1,5,0
"Iberia, Louisiana",22045,Deaths (per 100k),21.481,1.432,0.066667,7.372,4,1,5,0
"Crawford, Michigan",26039,Deaths (per 100k),21.384,1.018,0.047619,10.740,4,1,5,0
"Jones, North Carolina",37103,Deaths (per 100k),21.234,1.517,0.071429,7.273,4,1,5,-1
"Berks, Pennsylvania",42011,Deaths (per 100k),20.894,1.628,0.077922,7.836,4,1,5,-1
"Luzerne, Pennsylvania",42079,Deaths (per 100k),20.793,1.530,0.073593,7.150,4,1,5,-1
"Franklin, North Carolina",37069,Deaths (per 100k),20.090,1.435,0.071429,7.669,4,1,5,-1
"Prince George's, Maryland",24033,Deaths (per 100k),19.025,1.225,0.064410,8.073,4,1,5,-1
"McDuffie, Georgia",13189,Deaths (per 100k),18.769,1.341,0.071429,7.966,4,1,5,-1
"Sussex, Delaware",10005,Deaths (per 100k),17.931,1.037,0.057823,9.353,4,1,5,0
"Ripley, Indiana",18137,Deaths (per 100k),17.653,1.009,0.057143,9.006,4,1,5,0
"Gordon, Georgia",13129,Deaths (per 100k),17.252,1.232,0.071429,7.273,4,1,5,-1
"Montgomery, Maryland",24031,Deaths (per 100k),16.275,1.156,0.071011,7.052,4,1,5,-1
"Morehouse, Louisiana",22067,Deaths (per 100k),16.081,1.149,0.071429,8.660,4,1,5,0
"Wagoner, Oklahoma",40145,Deaths (per 100k),15.992,1.054,0.065934,8.660,4,1,5,1
"Hale, Alabama",1065,Deaths (per 100k),13.651,0.975,0.071429,5.885,3,2,5,-3
"Muhlenberg, Kentucky",21177,Deaths (per 100k),13.063,0.933,0.071429,6.232,3,2,5,1
"Hennepin, Minnesota",27053,Deaths (per 100k),12.245,0.971,0.079263,5.925,3,2,5,0
"St. Clair, Michigan",26147,Deaths (per 100k),11.312,0.898,0.079365,6.787,3,2,5,1
"Alexandria, Virginia",51510,Deaths (per 100k),11.290,0.986,0.087302,4.812,3,2,5,0
"New London, Connecticut",9011,Deaths (per 100k),10.558,0.970,0.091837,4.188,3,2,5,1
"Noble, Indiana",18113,Deaths (per 100k),10.473,0.898,0.085714,6.116,3,2,5,0
