location,fips,metric,value,change (avg),growth rate,doubling time (days),severity (change),severity (growth),severity,severity (trend)
"Clay, Mississippi",28025,Deaths (per 100k),5.177,0.740,0.143,1.710,3,5,8,0
"Richmond City, Virginia",51760,Deaths (per 100k),4.340,0.620,0.143,1.710,3,5,8,0
"Lincoln, Louisiana",22061,Deaths (per 100k),4.279,0.611,0.143,1.710,3,5,8,0
"Itawamba, Mississippi",28057,Deaths (per 100k),4.275,0.611,0.143,1.710,3,5,8,0
"Portsmouth, Virginia",51740,Deaths (per 100k),4.237,0.605,0.143,1.710,3,5,8,0
"Stephens, Georgia",13257,Deaths (per 100k),3.857,0.551,0.143,1.710,3,5,8,0
"Putnam, Tennessee",47141,Deaths (per 100k),3.739,0.356,0.095238,1.710,3,5,8,0
"Randolph, Illinois",17157,Deaths (per 100k),3.146,0.449,0.143,1.710,3,5,8,0
"Wasatch, Utah",49051,Deaths (per 100k),2.933,0.419,0.143,1.710,3,5,8,0
"Covington, Alabama",1039,Deaths (per 100k),2.699,0.386,0.143,1.710,3,5,8,0
"Calhoun, Alabama",1015,Deaths (per 100k),2.641,0.251,0.095238,1.710,3,5,8,0
"Natchitoches, Louisiana",22069,Deaths (per 100k),2.621,0.374,0.143,1.710,3,5,8,0
"Harford, Maryland",24025,Deaths (per 100k),2.349,0.280,0.119,1.850,3,5,8,4
"Vance, North Carolina",37181,Deaths (per 100k),2.245,0.321,0.143,1.710,3,5,8,0
"Monroe, Tennessee",47123,Deaths (per 100k),2.148,0.307,0.143,1.710,3,5,8,0
"Wilson, Texas",48493,Deaths (per 100k),1.958,0.280,0.143,1.710,3,5,8,0
"Atascosa, Texas",48013,Deaths (per 100k),1.955,0.279,0.143,1.710,3,5,8,0
"Rusk, Texas",48401,Deaths (per 100k),1.838,0.263,0.143,1.710,3,5,8,0
"Lenoir, North Carolina",37107,Deaths (per 100k),1.787,0.255,0.143,1.710,3,5,8,0
"Rutland, Vermont",50021,Deaths (per 100k),1.718,0.245,0.143,1.710,3,5,8,0
"Washington, Vermont",50023,Deaths (per 100k),1.712,0.245,0.143,1.710,3,5,8,0
"Lowndes, Mississippi",28087,Deaths (per 100k),1.707,0.244,0.143,1.710,3,5,8,0
"Wichita, Texas",48485,Deaths (per 100k),1.513,0.216,0.143,1.000,3,5,8,0
"Rice, Minnesota",27131,Deaths (per 100k),1.493,0.213,0.143,1.710,3,5,8,0
"Randolph, Georgia",13243,Deaths (per 100k),221.304,16.861,0.076190,5.104,5,2,7,0
"Hudson, New Jersey",34017,Deaths (per 100k),91.018,8.201,0.090103,4.414,5,2,7,0
"Upson, Georgia",13293,Deaths (per 100k),37.994,3.799,0.100,3.702,4,3,7,-2
"Thomas, Georgia",13275,Deaths (per 100k),31.495,3.535,0.112,3.991,4,3,7,-1
"Seminole, Georgia",13253,Deaths (per 100k),24.722,3.532,0.143,3.106,4,3,7,-2
"St. Mary, Louisiana",22101,Deaths (per 100k),24.317,2.605,0.107,3.261,4,3,7,-1
"Monroe, Illinois",17133,Deaths (per 100k),20.210,2.475,0.122,3.454,4,3,7,-1
"Waldo, Maine",23027,Deaths (per 100k),20.144,1.799,0.089286,3.524,4,3,7,-1
"Adams, Mississippi",28001,Deaths (per 100k),19.548,2.327,0.119,3.245,4,3,7,-1
"Lancaster, Pennsylvania",42071,Deaths (per 100k),18.508,1.937,0.105,3.896,4,3,7,1
"Berks, Pennsylvania",42011,Deaths (per 100k),17.570,1.526,0.086873,3.431,4,3,7,2
"Crosby, Texas",48107,Deaths (per 100k),17.431,2.490,0.143,3.106,4,3,7,-2
"Oconee, Georgia",13219,Deaths (per 100k),14.896,1.773,0.119,3.385,4,3,7,-2
"San Juan, New Mexico",35045,Deaths (per 100k),13.714,1.498,0.109,3.427,4,3,7,-2
"Boone, Indiana",18011,Deaths (per 100k),11.792,1.263,0.107,3.918,4,3,7,0
"Allen, Ohio",39003,Deaths (per 100k),10.747,1.256,0.117,3.416,4,3,7,-1
"Caddo, Oklahoma",40015,Deaths (per 100k),10.430,0.993,0.095238,2.758,3,4,7,-1
"Washington, Ohio",39167,Deaths (per 100k),10.015,1.192,0.119,3.663,4,3,7,-1
"Muscatine, Iowa",19139,Deaths (per 100k),9.376,1.005,0.107,3.338,4,3,7,3
"Pickaway, Ohio",39129,Deaths (per 100k),8.553,0.978,0.114,2.409,3,4,7,-1
"Blackford, Indiana",18009,Deaths (per 100k),8.505,1.215,0.143,3.106,4,3,7,-2
"Rowan, North Carolina",37159,Deaths (per 100k),8.445,1.005,0.119,3.593,4,3,7,-1
"Graves, Kentucky",21083,Deaths (per 100k),8.050,0.767,0.095238,2.060,3,4,7,-1
"Screven, Georgia",13251,Deaths (per 100k),7.160,1.023,0.143,3.106,4,3,7,-2
"Neshoba, Mississippi",28099,Deaths (per 100k),6.869,0.981,0.143,2.060,3,4,7,1
"Richland, Wisconsin",55103,Deaths (per 100k),5.796,0.828,0.143,2.409,3,4,7,-1
"Young, Texas",48503,Deaths (per 100k),5.552,0.793,0.143,2.409,3,4,7,-1
"Smith, Tennessee",47159,Deaths (per 100k),4.961,0.709,0.143,2.409,3,4,7,-1
"Indiana, Pennsylvania",42063,Deaths (per 100k),4.758,0.680,0.143,2.060,3,4,7,-1
"Clay, Minnesota",27027,Deaths (per 100k),4.671,0.445,0.095238,2.409,3,4,7,-1
"Hall, Georgia",13139,Deaths (per 100k),4.402,0.419,0.095238,2.409,3,4,7,-1
"Lincoln, Kentucky",21137,Deaths (per 100k),4.073,0.582,0.143,2.409,3,4,7,-1
"Queen Anne's, Maryland",24035,Deaths (per 100k),3.970,0.567,0.143,2.060,3,4,7,-1
"Warren, Ohio",39165,Deaths (per 100k),3.836,0.487,0.127,2.497,3,4,7,-1
"Wyoming, Pennsylvania",42131,Deaths (per 100k),3.732,0.533,0.143,2.409,3,4,7,-1
"Copiah, Mississippi",28029,Deaths (per 100k),3.563,0.509,0.143,2.409,3,4,7,-1
"Grimes, Texas",48185,Deaths (per 100k),3.463,0.495,0.143,2.409,3,4,7,-1
"Wicomico, Maryland",24045,Deaths (per 100k),2.896,0.276,0.095238,2.758,3,4,7,7
"Wise, Texas",48497,Deaths (per 100k),2.858,0.408,0.143,2.060,3,4,7,-1
"DeKalb, Alabama",1049,Deaths (per 100k),2.797,0.400,0.143,2.060,3,4,7,-1
"Hill, Texas",48217,Deaths (per 100k),2.729,0.390,0.143,2.409,3,4,7,-1
"Campbell, Tennessee",47013,Deaths (per 100k),2.510,0.359,0.143,2.409,3,4,7,-1
"Orleans, New York",36073,Deaths (per 100k),2.478,0.354,0.143,2.409,3,4,7,-1
"Fayette, Tennessee",47047,Deaths (per 100k),2.431,0.347,0.143,2.409,3,4,7,-1
"Chesapeake, Virginia",51550,Deaths (per 100k),2.042,0.233,0.114,2.235,3,4,7,-1
"Cleveland, North Carolina",37045,Deaths (per 100k),2.042,0.292,0.143,2.060,3,4,7,-1
"Jefferson, Tennessee",47089,Deaths (per 100k),1.835,0.262,0.143,2.409,3,4,7,-1
"Marion, Ohio",39101,Deaths (per 100k),1.536,0.219,0.143,2.409,3,4,7,-1
"Black Hawk, Iowa",19013,Deaths (per 100k),1.524,0.109,0.071429,1.710,2,5,7,0
"Coryell, Texas",48099,Deaths (per 100k),1.317,0.188,0.143,1.710,2,5,7,0
"Elmore, Alabama",1051,Deaths (per 100k),1.231,0.176,0.143,1.710,2,5,7,0
"Mercer, Pennsylvania",42085,Deaths (per 100k),0.914,0.131,0.143,1.710,2,5,7,0
"Berkeley, West Virginia",54003,Deaths (per 100k),0.839,0.120,0.143,1.710,2,5,7,0
"Centre, Pennsylvania",42027,Deaths (per 100k),0.616,0.087974,0.143,1.710,2,5,7,0
"Anoka, Minnesota",27003,Deaths (per 100k),0.560,0.080050,0.143,1.357,2,5,7,0
"Mitchell, Georgia",13205,Deaths (per 100k),105.201,5.881,0.055901,10.586,5,1,6,0
"Rockland, New York",36087,Deaths (per 100k),102.520,5.876,0.057314,10.554,5,1,6,0
"Essex, New Jersey",34013,Deaths (per 100k),93.995,5.579,0.059349,9.327,5,1,6,0
"Clay, Georgia",13061,Deaths (per 100k),70.572,5.041,0.071429,7.966,5,1,6,-1
"Somerset, New Jersey",34035,Deaths (per 100k),51.682,3.431,0.066387,6.992,4,2,6,1
"Hampden, Massachusetts",25013,Deaths (per 100k),45.243,3.339,0.073798,6.381,4,2,6,1
"Warren, New Jersey",34041,Deaths (per 100k),44.648,2.986,0.066869,6.926,4,2,6,0
"Hartford, Connecticut",9003,Deaths (per 100k),41.381,2.868,0.069299,5.811,4,2,6,0
"Dooly, Georgia",13093,Deaths (per 100k),37.341,3.201,0.085714,4.959,4,2,6,-1
"Humphreys, Mississippi",28053,Deaths (per 100k),37.202,3.543,0.095238,5.191,4,2,6,-1
"East Feliciana, Louisiana",22037,Deaths (per 100k),36.582,3.733,0.102,5.330,4,2,6,-1
"Tama, Iowa",19171,Deaths (per 100k),35.600,3.390,0.095238,4.497,4,2,6,-1
"New Haven, Connecticut",9009,Deaths (per 100k),35.215,2.306,0.065496,6.790,4,2,6,0
"Norfolk, Massachusetts",25021,Deaths (per 100k),34.523,3.093,0.089578,4.574,4,2,6,-1
"Mercer, New Jersey",34021,Deaths (per 100k),33.204,2.449,0.073770,6.370,4,2,6,0
"Pointe Coupee, Louisiana",22077,Deaths (per 100k),32.214,2.630,0.081633,5.017,4,2,6,0
"Tallapoosa, Alabama",1123,Deaths (per 100k),29.727,2.831,0.095238,4.670,4,2,6,-1
"Suffolk, Massachusetts",25025,Deaths (per 100k),29.357,2.666,0.090799,4.497,4,2,6,0
"Newton, Indiana",18111,Deaths (per 100k),28.604,3.065,0.107,4.033,4,2,6,-2
"Steuben, New York",36101,Deaths (per 100k),28.308,1.947,0.068783,6.205,4,2,6,0
"Middlesex, Connecticut",9007,Deaths (per 100k),27.703,1.935,0.069841,6.169,4,2,6,1
"Lafourche, Louisiana",22057,Deaths (per 100k),27.660,1.756,0.063492,6.868,4,2,6,1
"Nez Perce, Idaho",16069,Deaths (per 100k),27.222,2.121,0.077922,6.810,4,2,6,0
"Essex, Massachusetts",25009,Deaths (per 100k),26.488,1.955,0.073821,6.245,4,2,6,0
"Plymouth, Massachusetts",25023,Deaths (per 100k),25.134,2.083,0.082879,5.273,4,2,6,0
"Madison, Indiana",18095,Deaths (per 100k),24.697,1.985,0.080357,6.155,4,2,6,0
"Hopkins, Kentucky",21107,Deaths (per 100k),24.616,1.918,0.077922,6.232,4,2,6,0
"Philadelphia, Pennsylvania",42101,Deaths (per 100k),23.358,1.704,0.072973,6.568,4,2,6,0
"Middlesex, Massachusetts",25017,Deaths (per 100k),23.081,1.977,0.085637,4.817,4,2,6,0
"Lapeer, Michigan",26087,Deaths (per 100k),22.829,1.957,0.085714,4.670,4,2,6,-1
"Montgomery, Pennsylvania",42091,Deaths (per 100k),22.144,1.736,0.078416,4.304,4,2,6,2
"Beaver, Pennsylvania",42007,Deaths (per 100k),21.961,1.656,0.075397,4.497,4,2,6,4
"Allamakee, Iowa",19005,Deaths (per 100k),21.919,2.087,0.095238,5.191,4,2,6,-1
"Otsego, Michigan",26137,Deaths (per 100k),20.269,1.737,0.085714,4.497,4,2,6,2
"Lackawanna, Pennsylvania",42069,Deaths (per 100k),19.554,1.431,0.073171,6.414,4,2,6,2
"Delaware, Pennsylvania",42045,Deaths (per 100k),17.645,1.311,0.074286,5.765,4,2,6,2
"Camden, New Jersey",34007,Deaths (per 100k),15.993,1.185,0.074074,6.182,4,2,6,1
"Bristol, Massachusetts",25005,Deaths (per 100k),15.392,1.112,0.072250,6.311,4,2,6,1
"Saginaw, Michigan",26145,Deaths (per 100k),15.220,1.125,0.073892,6.163,4,2,6,0
"Erie, New York",36029,Deaths (per 100k),14.695,1.213,0.082540,5.903,4,2,6,1
"Bucks, Pennsylvania",42017,Deaths (per 100k),14.325,1.114,0.077778,5.545,4,2,6,1
"Crawford, Michigan",26039,Deaths (per 100k),14.256,1.018,0.071429,6.579,4,2,6,0
"Monroe, Mississippi",28095,Deaths (per 100k),14.184,1.216,0.085714,4.497,4,2,6,1
"Carbon, Pennsylvania",42025,Deaths (per 100k),14.023,1.113,0.079365,5.330,4,2,6,1
"Worcester, Massachusetts",25027,Deaths (per 100k),13.725,1.118,0.081454,5.362,4,2,6,1
"Burlington, New Jersey",34005,Deaths (per 100k),13.697,1.123,0.081967,5.944,4,2,6,0
"Klickitat, Washington",53039,Deaths (per 100k),13.378,1.274,0.095238,4.844,4,2,6,-1
"Panola, Texas",48365,Deaths (per 100k),12.934,1.232,0.095238,5.538,4,2,6,0
"Frederick, Maryland",24021,Deaths (per 100k),11.944,1.046,0.087558,5.227,4,2,6,1
"Washington, Oklahoma",40147,Deaths (per 100k),11.644,1.109,0.095238,5.538,4,2,6,0
"Twin Falls, Idaho",16083,Deaths (per 100k),11.510,1.151,0.100,4.298,4,2,6,-2
"Pike, Georgia",13231,Deaths (per 100k),10.547,0.753,0.071429,3.106,3,3,6,-2
"Tift, Georgia",13277,Deaths (per 100k),9.842,1.054,0.107,4.728,4,2,6,-1
"Arlington, Virginia",51013,Deaths (per 100k),9.289,0.844,0.090909,3.106,3,3,6,-2
"Daviess, Indiana",18027,Deaths (per 100k),8.995,0.857,0.095238,3.106,3,3,6,6
"Macon, Illinois",17115,Deaths (per 100k),8.653,0.824,0.095238,3.222,3,3,6,-1
"Noble, Indiana",18113,Deaths (per 100k),8.378,0.598,0.071429,3.106,3,3,6,6
"Harrison, Texas",48203,Deaths (per 100k),6.010,0.644,0.107,3.570,3,3,6,2
"Rutherford, North Carolina",37161,Deaths (per 100k),5.968,0.639,0.107,3.106,3,3,6,2
"Clayton, Iowa",19043,Deaths (per 100k),5.698,0.814,0.143,3.106,3,3,6,-2
"Livingston, Louisiana",22063,Deaths (per 100k),5.682,0.710,0.125,3.603,3,3,6,-1
"Columbus, North Carolina",37047,Deaths (per 100k),5.405,0.515,0.095238,3.454,3,3,6,1
"Dallas, Alabama",1047,Deaths (per 100k),5.377,0.768,0.143,3.106,3,3,6,-2
"Kent, Maryland",24029,Deaths (per 100k),5.149,0.736,0.143,3.106,3,3,6,-2
"Alexandria, Virginia",51510,Deaths (per 100k),5.018,0.538,0.107,3.106,3,3,6,-2
"Texas, Oklahoma",40139,Deaths (per 100k),5.004,0.715,0.143,3.106,3,3,6,-2
"Adams, Wisconsin",55001,Deaths (per 100k),4.946,0.707,0.143,3.106,3,3,6,-2
"Kewaunee, Wisconsin",55061,Deaths (per 100k),4.894,0.699,0.143,3.106,3,3,6,-2
"Warren, Mississippi",28149,Deaths (per 100k),4.407,0.315,0.071429,3.106,3,3,6,-2
"Shelby, Kentucky",21211,Deaths (per 100k),4.080,0.583,0.143,3.106,3,3,6,-2
"Lebanon, Pennsylvania",42075,Deaths (per 100k),3.526,0.302,0.085714,3.802,3,3,6,3
"St. Mary's, Maryland",24037,Deaths (per 100k),3.524,0.503,0.143,3.106,3,3,6,-1
"Calvert, Maryland",24009,Deaths (per 100k),3.242,0.309,0.095238,3.454,3,3,6,2
"Lancaster, South Carolina",45057,Deaths (per 100k),3.061,0.292,0.095238,3.454,3,3,6,-1
"Madison, Illinois",17119,Deaths (per 100k),3.042,0.217,0.071429,3.976,3,3,6,2
"Monroe, Indiana",18105,Deaths (per 100k),2.695,0.289,0.107,3.570,3,3,6,-2
"Colleton, South Carolina",45029,Deaths (per 100k),2.654,0.379,0.143,3.106,3,3,6,-2
"Marinette, Wisconsin",55075,Deaths (per 100k),2.478,0.354,0.143,3.106,3,3,6,-2
"DeKalb, Indiana",18033,Deaths (per 100k),2.300,0.329,0.143,3.106,3,3,6,-2
"Rogers, Oklahoma",40131,Deaths (per 100k),2.163,0.309,0.143,3.454,3,3,6,-1
"Henry, Indiana",18065,Deaths (per 100k),2.085,0.298,0.143,3.106,3,3,6,-2
"Ogle, Illinois",17141,Deaths (per 100k),1.975,0.282,0.143,3.106,3,3,6,-2
"Grady, Oklahoma",40051,Deaths (per 100k),1.791,0.256,0.143,3.106,3,3,6,-2
"Cumberland, North Carolina",37051,Deaths (per 100k),1.788,0.213,0.119,3.245,3,3,6,-2
"Virginia Beach, Virginia",51810,Deaths (per 100k),1.778,0.159,0.089286,2.688,2,4,6,-1
"Durham, North Carolina",37063,Deaths (per 100k),1.555,0.178,0.114,2.932,2,4,6,1
"Tehama, California",6103,Deaths (per 100k),1.536,0.219,0.143,3.106,3,3,6,-2
"Okaloosa, Florida",12091,Deaths (per 100k),1.424,0.136,0.095238,2.758,2,4,6,6
"Allegany, Maryland",24001,Deaths (per 100k),1.420,0.203,0.143,3.106,3,3,6,-2
"Washington, Pennsylvania",42125,Deaths (per 100k),0.967,0.138,0.143,2.409,2,4,6,-1
"Craighead, Arkansas",5031,Deaths (per 100k),0.906,0.129,0.143,2.409,2,4,6,-1
"Wake, North Carolina",37183,Deaths (per 100k),0.720,0.051399,0.071429,2.235,2,4,6,-1
"Yuma, Arizona",4027,Deaths (per 100k),0.468,0.066822,0.143,2.409,2,4,6,-1
"Terrell, Georgia",13273,Deaths (per 100k),210.995,6.698,0.031746,14.380,5,0,5,-1
"St. John the Baptist, Louisiana",22095,Deaths (per 100k),123.725,5.002,0.040431,15.362,5,0,5,1
"Bergen, New Jersey",34003,Deaths (per 100k),84.424,4.812,0.056998,9.649,4,1,5,0
"St. James, Louisiana",22093,Deaths (per 100k),71.104,3.386,0.047619,12.681,4,1,5,0
"Union, New Jersey",34039,Deaths (per 100k),69.562,4.186,0.060170,8.507,4,1,5,-1
"Decatur, Indiana",18031,Deaths (per 100k),67.774,4.303,0.063492,8.226,4,1,5,-1
"Jefferson, Louisiana",22051,Deaths (per 100k),66.128,3.600,0.054446,10.651,4,1,5,0
"Wayne, Michigan",26163,Deaths (per 100k),65.625,3.389,0.051643,10.641,4,1,5,0
"Iberville, Louisiana",22047,Deaths (per 100k),64.594,3.076,0.047619,12.424,4,1,5,0
"Sumter, Georgia",13261,Deaths (per 100k),60.967,2.419,0.039683,11.988,4,1,5,0
"Wilkinson, Mississippi",28157,Deaths (per 100k),57.937,3.311,0.057143,7.966,4,1,5,5
"Orange, New York",36071,Deaths (per 100k),54.814,2.449,0.044685,13.902,4,1,5,0
"Morris, New Jersey",34027,Deaths (per 100k),54.692,2.759,0.050451,10.784,4,1,5,0
"Fairfield, Connecticut",9001,Deaths (per 100k),54.276,3.014,0.055525,8.789,4,1,5,-1
"Passaic, New Jersey",34031,Deaths (per 100k),52.409,3.388,0.064639,7.797,4,1,5,-1
"Red River, Louisiana",22081,Deaths (per 100k),47.382,1.692,0.035714,12.127,4,1,5,-1
"Macomb, Michigan",26099,Deaths (per 100k),46.111,2.844,0.061680,9.070,4,1,5,0
"Sussex, New Jersey",34037,Deaths (per 100k),45.555,2.746,0.060268,8.172,4,1,5,-1
"Middlesex, New Jersey",34023,Deaths (per 100k),41.815,2.355,0.056315,9.318,4,1,5,0
"Chambers, Alabama",1017,Deaths (per 100k),39.093,2.148,0.054945,9.908,4,1,5,1
"Oakland, Michigan",26125,Deaths (per 100k),38.089,1.613,0.042350,13.777,4,1,5,0
"Monmouth, New Jersey",34025,Deaths (per 100k),37.169,2.378,0.063975,8.276,4,1,5,0
"Ocean, New Jersey",34029,Deaths (per 100k),36.562,1.859,0.050837,10.801,4,1,5,0
"Litchfield, Connecticut",9005,Deaths (per 100k),32.163,1.901,0.059113,7.562,4,1,5,-1
"Claiborne, Louisiana",22027,Deaths (per 100k),31.908,1.823,0.057143,9.353,4,1,5,2
"Genesee, Michigan",26049,Deaths (per 100k),30.310,1.655,0.054588,9.737,4,1,5,0
"Caddo, Louisiana",22017,Deaths (per 100k),29.975,1.844,0.061508,8.682,4,1,5,0
"Lee, South Carolina",45061,Deaths (per 100k),29.712,1.698,0.057143,9.353,4,1,5,0
"St. Tammany, Louisiana",22103,Deaths (per 100k),28.032,1.755,0.062622,8.898,4,1,5,-1
"Wyandotte, Kansas",20209,Deaths (per 100k),26.598,1.123,0.042208,11.913,4,1,5,-1
"St. Landry, Louisiana",22097,Deaths (per 100k),24.353,1.218,0.050000,11.532,4,1,5,-1
"Hillsdale, Michigan",26059,Deaths (per 100k),24.120,1.566,0.064935,8.798,4,1,5,0
"Tuscola, Michigan",26157,Deaths (per 100k),22.969,1.094,0.047619,11.260,4,1,5,0
"Monroe, Pennsylvania",42089,Deaths (per 100k),22.905,1.258,0.054945,9.307,4,1,5,1
"Union, Louisiana",22111,Deaths (per 100k),22.616,1.292,0.057143,10.047,4,1,5,0
"St. Martin, Louisiana",22099,Deaths (per 100k),22.459,1.069,0.047619,11.953,4,1,5,0
"Mahoning, Ohio",39099,Deaths (per 100k),21.864,1.062,0.048571,11.311,4,1,5,1
"Coconino, Arizona",4005,Deaths (per 100k),21.606,1.394,0.064516,8.412,4,1,5,0
"Johnson, Indiana",18081,Deaths (per 100k),20.864,1.084,0.051948,10.567,4,1,5,0
"Lauderdale, Mississippi",28075,Deaths (per 100k),20.236,1.156,0.057143,9.353,4,1,5,-1
"Marion, Indiana",18097,Deaths (per 100k),19.905,1.022,0.051339,11.172,4,1,5,0
"Winona, Minnesota",27169,Deaths (per 100k),19.808,1.132,0.057143,8.313,4,1,5,1
"Cook, Illinois",17031,Deaths (per 100k),17.766,1.087,0.061202,8.435,4,1,5,0
"Montrose, Colorado",8085,Deaths (per 100k),16.371,1.002,0.061224,9.122,4,1,5,-1
"Tangipahoa, Louisiana",22105,Deaths (per 100k),14.099,1.060,0.075188,7.064,4,1,5,-1
"Oglethorpe, Georgia",13221,Deaths (per 100k),13.107,0.936,0.071429,5.885,3,2,5,5
"Clarke, Mississippi",28023,Deaths (per 100k),12.869,0.919,0.071429,5.885,3,2,5,5
"Columbiana, Ohio",39029,Deaths (per 100k),12.760,0.982,0.076923,6.678,3,2,5,1
"Greene, Indiana",18055,Deaths (per 100k),12.531,0.895,0.071429,4.844,3,2,5,-1
"Wayne, Ohio",39169,Deaths (per 100k),12.099,0.864,0.071429,6.182,3,2,5,-3
"Sussex, Delaware",10005,Deaths (per 100k),11.100,0.915,0.082418,5.977,3,2,5,-2
"Columbia, Pennsylvania",42037,Deaths (per 100k),10.775,0.660,0.061224,5.422,3,2,5,1
"Brantley, Georgia",13025,Deaths (per 100k),10.466,0.748,0.071429,5.885,3,2,5,5
"Northampton, North Carolina",37131,Deaths (per 100k),10.265,0.733,0.071429,5.191,3,2,5,5
"Trumbull, Ohio",39155,Deaths (per 100k),10.102,0.794,0.078571,5.948,3,2,5,1
"Montgomery, Maryland",24031,Deaths (per 100k),10.089,0.734,0.072776,5.512,3,2,5,1
"Isabella, Michigan",26073,Deaths (per 100k),10.018,0.818,0.081633,6.058,3,2,5,0
"Dutchess, New York",36027,Deaths (per 100k),9.517,0.777,0.081633,5.711,3,2,5,1
"Henderson, North Carolina",37089,Deaths (per 100k),9.368,0.730,0.077922,6.463,3,2,5,0
"Wood, Ohio",39173,Deaths (per 100k),9.173,0.655,0.071429,4.497,3,2,5,-1
"Baltimore City, Maryland",24510,Deaths (per 100k),9.099,0.650,0.071429,5.988,3,2,5,0
"Coahoma, Mississippi",28027,Deaths (per 100k),9.040,0.646,0.071429,5.191,3,2,5,5
"Schenectady, New York",36093,Deaths (per 100k),9.015,0.644,0.071429,6.381,3,2,5,3
"Gloucester, New Jersey",34015,Deaths (per 100k),8.572,0.735,0.085714,5.237,3,2,5,0
"Ouachita, Louisiana",22073,Deaths (per 100k),8.481,0.746,0.087912,5.278,3,2,5,0
"Chester, Pennsylvania",42029,Deaths (per 100k),8.381,0.680,0.081169,5.080,3,2,5,0
"Miami-Dade, Florida",12086,Deaths (per 100k),8.208,0.578,0.070468,6.976,3,2,5,0
"Manatee, Florida",12081,Deaths (per 100k),8.183,0.638,0.077922,5.846,3,2,5,0
"Wyoming, New York",36121,Deaths (per 100k),7.527,0.717,0.095238,5.538,3,2,5,0
"Cibola, New Mexico",35006,Deaths (per 100k),7.498,0.536,0.071429,6.579,3,2,5,-3
"Atlantic, New Jersey",34001,Deaths (per 100k),7.206,0.596,0.082707,5.948,3,2,5,0
"Kent, Delaware",10001,Deaths (per 100k),7.191,0.474,0.065934,6.348,3,2,5,0
"Bradford, Florida",12007,Deaths (per 100k),7.092,0.507,0.071429,6.579,3,2,5,-3
"McKinley, New Mexico",35031,Deaths (per 100k),7.006,0.601,0.085714,4.728,3,2,5,0
"St. Clair, Illinois",17163,Deaths (per 100k),6.931,0.550,0.079365,6.024,3,2,5,-1
"Stark, Ohio",39151,Deaths (per 100k),6.746,0.501,0.074286,6.899,3,2,5,0
"Franklin, Missouri",29071,Deaths (per 100k),6.733,0.550,0.081633,5.885,3,2,5,0
